Year,Gender,GeoCode,Value
1452,2017,,,56
1453,2018,,,53
1454,2019,,,51
1455,2020,,,50
1456,2021,,,45
1457,2009,,,36
1458,2010,,,36
1459,2011,,,41
1460,2012,,,42
1461,2013,,,43
1462,2014,,,35
1463,2015,,,36
1464,2016,,,36
1465,2017,,,33
1466,2018,,,34
1467,2019,,,39
1468,2020,,,43
1469,2021,,,41
1470,2009,,,20
1471,2010,,,24
1472,2011,,,25
1473,2012,,,24
1474,2013,,,28
1475,2014,,,29
1476,2015,,,27
1477,2016,,,26
1478,2017,,,29
1479,2018,,,26
1480,2019,,,23
1481,2020,,,26
1482,2021,,,27
1483,2009,,,36
1484,2010,,,34
1485,2011,,,29
1486,2012,,,25
1487,2013,,,29
1488,2014,,,30
1489,2015,,,36
1490,2016,,,36
1491,2017,,,35
1492,2018,,,35
1493,2019,,,36
1494,2020,,,39
1495,2021,,,35
1496,2009,,,78
1497,2010,,,75
1498,2011,,,79
1499,2012,,,76
1500,2013,,,74
1501,2014,,,74
1502,2015,,,82
1503,2016,,,79
1504,2017,,,74
1505,2018,,,72
1506,2019,,,71
1507,2020,,,65
1508,2021,,,67
1509,2009,,,49
1510,2010,,,48
1511,2011,,,44
1512,2012,,,41
1513,2013,,,42
1514,2014,,,36
1515,2015,,,42
1516,2016,,,42
1517,2017,,,45
1518,2018,,,43
1519,2019,,,45
1520,2020,,,46
1521,2021,,,46
1522,2009,,,27
1523,2010,,,27
1524,2011,,,54
1525,2012,,,55
1526,2013,,,60
1527,2014,,,62
1528,2015,,,65
1529,2016,,,65
1530,2017,,,55
1531,2018,,,59
1532,2019,,,57
1533,2020,,,55
1534,2021,,,56
1535,2009,,,22
1536,2010,,,29
1537,2011,,,26
1538,2012,,,24
1539,2013,,,31
1540,2014,,,44
1541,2015,,,38
1542,2016,,,37
1543,2017,,,40
1544,2018,,,47
1545,2019,,,46
1546,2020,,,53
1547,2021,,,54
1548,2009,,,38
1549,2010,,,38
1550,2011,,,36
1551,2012,,,36
1552,2013,,,40
1553,2014,,,48
1554,2015,,,49
1555,2016,,,49
1556,2017,,,53
1557,2018,,,45
1558,2019,,,48
1559,2020,,,51
1560,2021,,,52
1561,2009,,,37
1562,2010,,,33
1563,2011,,,33
1564,2012,,,32
1565,2013,,,37
1566,2014,,,35
1567,2015,,,36
1568,2016,,,35
1569,2017,,,35
1570,2018,,,35
1571,2019,,,29
1572,2020,,,28
1573,2021,,,35
1574,2009,,,51
1575,2010,,,53
1576,2011,,,58
1577,2012,,,55
1578,2013,,,55
1579,2014,,,58
1580,2015,,,59
1581,2016,,,66
1582,2017,,,64
1583,2018,,,62
1584,2019,,,61
1585,2020,,,56
1586,2021,,,56
1587,2009,,,68
1588,2010,,,73
1589,2011,,,68
1590,2012,,,71
1591,2013,,,68
1592,2014,,,74
1593,2015,,,67
1594,2016,,,60
1595,2017,,,54
1596,2018,,,50
1597,2019,,,50
1598,2020,,,56
1599,2021,,,62
1600,2009,,,42
1601,2010,,,40
1602,2011,,,42
1603,2012,,,40
1604,2013,,,39
1605,2014,,,40
1606,2015,,,38
1607,2016,,,40
1608,2017,,,35
1609,2018,,,31
1610,2019,,,27
1611,2020,,,26
1612,2021,,,28
1613,2009,,,22
1614,2010,,,26
1615,2011,,,24
1616,2012,,,30
1617,2013,,,29
1618,2014,,,33
1619,2015,,,29
1620,2016,,,28
1621,2017,,,29
1622,2018,,,29
1623,2019,,,31
1624,2020,,,32
1625,2021,,,33
1626,2009,,,23
1627,2010,,,24
1628,2011,,,31
1629,2012,,,34
1630,2013,,,37
1631,2014,,,35
1632,2015,,,38
1633,2016,,,40
1634,2017,,,40
1635,2018,,,35
1636,2019,,,34
1637,2020,,,32
1638,2021,,,33
1639,2009,,,20
1640,2010,,,21
1641,2011,,,22
1642,2012,,,17
1643,2013,,,16
1644,2014,,,14
1645,2015,,,13
1646,2016,,,18
1647,2017,,,20
1648,2018,,,20
1649,2019,,,17
1650,2020,,,20
1651,2021,,,19
1652,2009,,,28
1653,2010,,,29
1654,2011,,,24
1655,2012,,,25
1656,2013,,,26
1657,2014,,,26
1658,2015,,,28
1659,2016,,,31
1660,2017,,,31
1661,2018,,,32
1662,2019,,,34
1663,2020,,,29
1664,2021,,,28
1665,2009,,,20
1666,2010,,,25
1667,2011,,,28
1668,2012,,,24
1669,2013,,,23
1670,2014,,,29
1671,2015,,,31
1672,2016,,,31
1673,2017,,,28
1674,2018,,,30
1675,2019,,,23
1676,2020,,,22
1677,2021,,,24
1678,2009,,,9
1679,2010,,,11
1680,2011,,,11
1681,2012,,,7
1682,2013,,,8
1683,2014,,,9
1684,2015,,,11
1685,2016,,,14
1686,2017,,,13
1687,2018,,,13
1688,2019,,,12
1689,2020,,,10
1690,2021,,,10
1691,2009,,,14
1692,2010,,,14
1693,2011,,,15
1694,2012,,,15
1695,2013,,,16
1696,2014,,,17
1697,2015,,,18
1698,2016,,,18
1699,2017,,,22
1700,2018,,,20
1701,2019,,,20
1702,2020,,,22
1703,2021,,,26
1704,2009,,,55
1705,2010,,,50
1706,2011,,,52
1707,2012,,,54
1708,2013,,,49
1709,2014,,,47
1710,2015,,,46
1711,2016,,,44
1712,2017,,,41
1713,2018,,,39
1714,2019,,,38
1715,2020,,,37
1716,2021,,,35
1717,2009,,,22
1718,2010,,,22
1719,2011,,,21
1720,2012,,,19
1721,2013,,,17
1722,2014,,,18
1723,2015,,,16
1724,2016,,,15
1725,2017,,,16
1726,2018,,,16
1727,2019,,,17
1728,2020,,,17
1729,2021,,,18
1730,2009,,,23
1731,2010,,,25
1732,2011,,,31
1733,2012,,,29
1734,2013,,,28
1735,2014,,,31
1736,2015,,,32
1737,2016,,,32
1738,2017,,,26
1739,2018,,,27
1740,2019,,,27
1741,2020,,,26
1742,2021,,,28
1743,2009,,,12
1744,2010,,,16
1745,2011,,,14
1746,2012,,,15
1747,2013,,,20
1748,2014,,,21
1749,2015,,,21
1750,2016,,,21
1751,2017,,,23
1752,2018,,,26
1753,2019,,,26
1754,2020,,,26
1755,2021,,,26
1756,2009,,,14
1757,2010,,,14
1758,2011,,,14
1759,2012,,,19
1760,2013,,,16
1761,2014,,,15
1762,2015,,,17
1763,2016,,,20
1764,2017,,,21
1765,2018,,,23
1766,2019,,,20
1767,2020,,,24
1768,2021,,,25
1769,2009,,,51
1770,2010,,,55
1771,2011,,,51
1772,2012,,,47
1773,2013,,,46
1774,2014,,,46
1775,2015,,,48
1776,2016,,,48
1777,2017,,,52
1778,2018,,,52
1779,2019,,,54
1780,2020,,,55
1781,2021,,,53
1782,2009,,,25
1783,2010,,,28
1784,2011,,,33
1785,2012,,,33
1786,2013,,,30
1787,2014,,,27
1788,2015,,,27
1789,2016,,,28
1790,2017,,,33
1791,2018,,,33
1792,2019,,,29
1793,2020,,,25
1794,2021,,,24
1795,2009,,,27
1796,2010,,,25
1797,2011,,,32
1798,2012,,,34
1799,2013,,,36
1800,2014,,,33
1801,2015,,,39
1802,2016,,,43
1803,2017,,,43
1804,2018,,,46
1805,2019,,,45
1806,2020,,,47
1807,2021,,,48
1808,2009,,,41
1809,2010,,,45
1810,2011,,,52
1811,2012,,,59
1812,2013,,,59
1813,2014,,,56
1814,2015,,,62
1815,2016,,,62
1816,2017,,,64
1817,2018,,,66
1818,2019,,,62
1819,2020,,,64
1820,2021,,,69
1821,2009,,,17
1822,2010,,,20
1823,2011,,,23
1824,2012,,,21
1825,2013,,,18
1826,2014,,,18
1827,2015,,,15
1828,2016,,,13
1829,2017,,,14
1830,2018,,,15
1831,2019,,,18
1832,2020,,,18
1833,2021,,,21
1834,2009,,,11
1835,2010,,,12
1836,2011,,,11
1837,2012,,,14
1838,2013,,,10
1839,2014,,,8
1840,2015,,,8
1841,2016,,,8
1842,2017,,,7
1843,2018,,,7
1844,2019,,,7
1845,2020,,,9
1846,2021,,,13
1847,2009,,,6
1848,2010,,,6
1849,2011,,,6
1850,2012,,,8
1851,2013,,,9
1852,2014,,,9
1853,2015,,,8
1854,2016,,,9
1855,2017,,,10
1856,2018,,,10
1857,2019,,,9
1858,2020,,,12
1859,2021,,,4
1860,2009,,,18
1861,2010,,,24
1862,2011,,,28
1863,2012,,,32
1864,2013,,,36
1865,2014,,,36
1866,2015,,,29
1867,2016,,,31
1868,2017,,,37
1869,2018,,,34
1870,2019,,,29
1871,2020,,,28
1872,2021,,,31
1873,2009,,,12
1874,2010,,,15
1875,2011,,,16
1876,2012,,,15
1877,2013,,,19
1878,2014,,,20
1879,2015,,,22
1880,2016,,,24
1881,2017,,,26
1882,2018,,,24
1883,2019,,,22
1884,2020,,,23
1885,2021,,,25
1886,2009,,,15
1887,2010,,,20
1888,2011,,,21
1889,2012,,,22
1890,2013,,,26
1891,2014,,,28
1892,2015,,,28
1893,2016,,,28
1894,2017,,,29
1895,2018,,,31
1896,2019,,,32
1897,2020,,,34
1898,2021,,,35
1899,2009,,,11
1900,2010,,,14
1901,2011,,,16
1902,2012,,,15
1903,2013,,,17
1904,2014,,,20
1905,2015,,,20
1906,2016,,,17
1907,2017,,,18
1908,2018,,,21
1909,2019,,,25
1910,2020,,,24
1911,2021,,,26
1912,2009,,,6
1913,2010,,,7
1914,2011,,,6
1915,2012,,,7
1916,2013,,,5
1917,2014,,,8
1918,2015,,,10
1919,2016,,,11
1920,2017,,,11
1921,2018,,,11
1922,2019,,,12
1923,2020,,,11
1924,2021,,,12
1925,2009,,,11
1926,2010,,,17
1927,2011,,,17
1928,2012,,,17
1929,2013,,,16
1930,2014,,,15
1931,2015,,,18
1932,2016,,,21
1933,2017,,,20
1934,2018,,,24
1935,2019,,,22
1936,2020,,,23
1937,2021,,,23
1938,2009,,,3
1939,2010,,,3
1940,2011,,,6
1941,2012,,,5
1942,2013,,,4
1943,2014,,,5
1944,2015,,,4
1945,2016,,,3
1946,2017,,,6
1947,2018,,,5
1948,2019,,,9
1949,2020,,,9
1950,2021,,,10
1956,2014,,,7
1957,2015,,,9
1958,2016,,,11
1959,2017,,,9
1960,2018,,,12
1961,2019,,,11
1962,2020,,,11
1963,2021,,,12
1969,2014,,,4
1970,2015,,,4
1971,2016,,,6
1972,2017,,,8
1973,2018,,,8
1974,2019,,,9
1975,2020,,,8
1976,2021,,,10
1989,2021,,,9
2002,2021,,,1
2003,2009,,,31
2004,2010,,,29
2005,2011,,,30
2006,2012,,,34
2007,2013,,,33
2008,2014,,,33
2009,2015,,,31
2010,2016,,,33
2011,2017,,,38
2012,2018,,,40
2013,2019,,,39
2014,2020,,,36
2015,2021,,,40
2016,2009,,,21
2017,2010,,,23
2018,2011,,,20
2019,2012,,,18
2020,2013,,,18
2021,2014,,,20
2022,2015,,,22
2023,2016,,,23
2024,2017,,,23
2025,2018,,,25
2026,2019,,,29
2027,2020,,,24
2028,2021,,,25
2029,2009,,,30
2030,2010,,,30
2031,2011,,,26
2032,2012,,,20
2033,2013,,,24
2034,2014,,,25
2035,2015,,,23
2036,2016,,,21
2037,2017,,,23
2038,2018,,,29
2039,2019,,,29
2040,2020,,,29
2041,2021,,,24
2042,2009,,,29
2043,2010,,,27
2044,2011,,,34
2045,2012,,,28
2046,2013,,,33
2047,2014,,,27
2048,2015,,,33
2049,2016,,,33
2050,2017,,,33
2051,2018,,,29
2052,2019,,,27
2053,2020,,,31
2054,2021,,,31
2055,2009,,,43
2056,2010,,,44
2057,2011,,,38
2058,2012,,,42
2059,2013,,,43
2060,2014,,,40
2061,2015,,,41
2062,2016,,,38
2063,2017,,,36
2064,2018,,,31
2065,2019,,,32
2066,2020,,,32
2067,2021,,,38
2068,2009,,,38
2069,2010,,,37
2070,2011,,,32
2071,2012,,,29
2072,2013,,,38
2073,2014,,,39
2074,2015,,,40
2075,2016,,,41
2076,2017,,,41
2077,2018,,,44
2078,2019,,,42
2079,2020,,,40
2080,2021,,,47
2081,2009,,,33
2082,2010,,,34
2083,2011,,,34
2084,2012,,,45
2085,2013,,,44
2086,2014,,,44
2087,2015,,,45
2088,2016,,,42
2089,2017,,,44
2090,2018,,,36
2091,2019,,,37
2092,2020,,,40
2093,2021,,,42
2094,2009,,,47
2095,2010,,,51
2096,2011,,,48
2097,2012,,,54
2098,2013,,,57
2099,2014,,,61
2100,2015,,,62
2101,2016,,,61
2102,2017,,,69
2103,2018,,,64
2104,2019,,,64
2105,2020,,,63
2106,2021,,,62
2107,2009,,,21
2108,2010,,,20
2109,2011,,,19
2110,2012,,,22
2111,2013,,,22
2112,2014,,,26
2113,2015,,,29
2114,2016,,,34
2115,2017,,,31
2116,2018,,,32
2117,2019,,,31
2118,2020,,,30
2119,2021,,,28
2120,2009,,,34
2121,2010,,,29
2122,2011,,,29
2123,2012,,,28
2124,2013,,,32
2125,2014,,,33
2126,2015,,,34
2127,2016,,,35
2128,2017,,,33
2129,2018,,,35
2130,2019,,,34
2131,2020,,,36
2132,2021,,,34
2133,2009,,,47
2134,2010,,,50
2135,2011,,,50
2136,2012,,,52
2137,2013,,,50
2138,2014,,,49
2139,2015,,,49
2140,2016,,,51
2141,2017,,,45
2142,2018,,,42
2143,2019,,,44
2144,2020,,,40
2145,2021,,,40
2146,2009,,,34
2147,2010,,,34
2148,2011,,,34
2149,2012,,,39
2150,2013,,,37
2151,2014,,,37
2152,2015,,,43
2153,2016,,,33
2154,2017,,,34
2155,2018,,,29
2156,2019,,,26
2157,2020,,,27
2158,2021,,,34
2159,2009,,,22
2160,2010,,,24
2161,2011,,,24
2162,2012,,,25
2163,2013,,,22
2164,2014,,,19
2165,2015,,,22
2166,2016,,,21
2167,2017,,,23
2168,2018,,,21
2169,2019,,,23
2170,2020,,,20
2171,2021,,,19
2172,2009,,,35
2173,2010,,,39
2174,2011,,,46
2175,2012,,,50
2176,2013,,,49
2177,2014,,,52
2178,2015,,,48
2179,2016,,,39
2180,2017,,,37
2181,2018,,,30
2182,2019,,,29
2183,2020,,,31
2184,2021,,,29
2185,2009,,,18
2186,2010,,,24
2187,2011,,,23
2188,2012,,,23
2189,2013,,,25
2190,2014,,,26
2191,2015,,,28
2192,2016,,,29
2193,2017,,,31
2194,2018,,,28
2195,2019,,,26
2196,2020,,,30
2197,2021,,,33
2198,2009,,,21
2199,2010,,,19
2200,2011,,,21
2201,2012,,,24
2202,2013,,,23
2203,2014,,,20
2204,2015,,,21
2205,2016,,,21
2206,2017,,,18
2207,2018,,,13
2208,2019,,,13
2209,2020,,,13
2210,2021,,,12
2211,2009,,,26
2212,2010,,,26
2213,2011,,,33
2214,2012,,,24
2215,2013,,,25
2216,2014,,,28
2217,2015,,,25
2218,2016,,,26
2219,2017,,,27
2220,2018,,,87
2221,2019,,,91
2222,2020,,,86
2223,2021,,,89
2224,2009,,,55
2225,2010,,,62
2226,2011,,,63
2227,2012,,,63
2228,2013,,,63
2229,2014,,,53
2230,2015,,,51
2231,2016,,,49
2232,2017,,,48
2233,2018,,,60
2234,2019,,,55
2235,2020,,,54
2236,2021,,,56
2237,2009,,,77
2238,2010,,,77
2239,2011,,,80
2240,2012,,,83
2241,2013,,,87
2242,2014,,,89
2243,2015,,,94
2244,2016,,,88
2245,2017,,,80
2246,2018,,,79
2247,2019,,,69
2248,2020,,,68
2249,2021,,,67
2250,2009,,,21
2251,2010,,,21
2252,2011,,,18
2253,2012,,,20
2254,2013,,,20
2255,2014,,,17
2256,2015,,,17
2257,2016,,,18
2258,2017,,,14
2259,2018,,,16
2260,2019,,,19
2261,2020,,,19
2262,2021,,,23
2263,2009,,,47
2264,2010,,,50
2265,2011,,,49
2266,2012,,,47
2267,2013,,,53
2268,2014,,,56
2269,2015,,,53
2270,2016,,,53
2271,2017,,,56
2272,2018,,,56
2273,2019,,,54
2274,2020,,,54
2275,2021,,,56
2276,2009,,,37
2277,2010,,,39
2278,2011,,,40
2279,2012,,,39
2280,2013,,,45
2281,2014,,,51
2282,2015,,,51
2283,2016,,,49
2284,2017,,,50
2285,2018,,,50
2286,2019,,,50
2287,2020,,,50
2288,2021,,,50
2289,2009,,,26
2290,2010,,,29
2291,2011,,,34
2292,2012,,,33
2293,2013,,,31
2294,2014,,,32
2295,2015,,,29
2296,2016,,,31
2297,2017,,,38
2298,2018,,,37
2299,2019,,,34
2300,2020,,,33
2301,2021,,,28
2302,2009,,,44
2303,2010,,,52
2304,2011,,,50
2305,2012,,,52
2306,2013,,,54
2307,2014,,,56
2308,2015,,,51
2309,2016,,,52
2310,2017,,,54
2311,2018,,,56
2312,2019,,,56
2313,2020,,,49
2314,2021,,,48
2315,2009,,,18
2316,2010,,,23
2317,2011,,,26
2318,2012,,,29
2319,2013,,,27
2320,2014,,,27
2321,2015,,,28
2322,2016,,,29
2323,2017,,,26
2324,2018,,,26
2325,2019,,,26
2326,2020,,,27
2327,2021,,,25
2328,2009,,,23
2329,2010,,,27
2330,2011,,,29
2331,2012,,,33
2332,2013,,,36
2333,2014,,,40
2334,2015,,,39
2335,2016,,,33
2336,2017,,,36
2337,2018,,,30
2338,2019,,,27
2339,2020,,,30
2340,2021,,,31
2341,2009,,,49
2342,2010,,,45
2343,2011,,,43
2344,2012,,,47
2345,2013,,,51
2346,2014,,,57
2347,2015,,,56
2348,2016,,,59
2349,2017,,,54
2350,2018,,,60
2351,2019,,,62
2352,2020,,,58
2353,2021,,,59
2354,2009,,,32
2355,2010,,,36
2356,2011,,,38
2357,2012,,,37
2358,2013,,,29
2359,2014,,,33
2360,2015,,,34
2361,2016,,,31
2362,2017,,,29
2363,2018,,,33
2364,2019,,,28
2365,2020,,,25
2366,2021,,,28
2367,2009,,,20
2368,2010,,,18
2369,2011,,,21
2370,2012,,,23
2371,2013,,,24
2372,2014,,,20
2373,2015,,,22
2374,2016,,,24
2375,2017,,,24
2376,2018,,,20
2377,2019,,,19
2378,2020,,,18
2379,2021,,,26
2380,2009,,,17
2381,2010,,,18
2382,2011,,,18
2383,2012,,,22
2384,2013,,,21
2385,2014,,,25
2386,2015,,,25
2387,2016,,,24
2388,2017,,,20
2389,2018,,,19
2390,2019,,,20
2391,2020,,,23
2392,2021,,,23
2393,2009,,,28
2394,2010,,,33
2395,2011,,,33
2396,2012,,,32
2397,2013,,,35
2398,2014,,,37
2399,2015,,,40
2400,2016,,,40
2401,2017,,,40
2402,2018,,,41
2403,2019,,,41
2404,2020,,,40
2405,2021,,,48
2406,2009,,,33
2407,2010,,,38
2408,2011,,,37
2409,2012,,,33
2410,2013,,,34
2411,2014,,,32
2412,2015,,,30
2413,2016,,,26
2414,2017,,,27
2415,2018,,,34
2416,2019,,,38
2417,2020,,,48
2418,2021,,,50
2419,2009,,,47
2420,2010,,,46
2421,2011,,,51
2422,2012,,,52
2423,2013,,,52
2424,2014,,,52
2425,2015,,,44
2426,2016,,,47
2427,2017,,,47
2428,2018,,,42
2429,2019,,,43
2430,2020,,,44
2431,2021,,,23
2432,2009,,,44
2433,2010,,,49
2434,2011,,,49
2435,2012,,,58
2436,2013,,,55
2437,2014,,,51
2438,2015,,,48
2439,2016,,,43
2440,2017,,,46
2441,2018,,,43
2442,2019,,,47
2443,2020,,,52
2444,2021,,,54
2445,2009,,,13
2446,2010,,,12
2447,2011,,,16
2448,2012,,,17
2449,2013,,,17
2450,2014,,,17
2451,2015,,,21
2452,2016,,,22
2453,2017,,,25
2454,2018,,,24
2455,2019,,,22
2456,2020,,,23
2457,2021,,,24
2470,2021,,,21
2471,2009,,,26
2472,2010,,,30
2473,2011,,,32
2474,2012,,,33
2475,2013,,,33
2476,2014,,,33
2477,2015,,,33
2478,2016,,,36
2479,2017,,,34
2480,2018,,,33
2481,2019,,,35
2482,2020,,,38
2483,2021,,,37
2484,2009,,,28
2485,2010,,,30
2486,2011,,,31
2487,2012,,,31
2488,2013,,,31
2489,2014,,,30
2490,2015,,,29
2491,2016,,,30
2492,2017,,,34
2493,2018,,,35
2494,2019,,,35
2495,2020,,,36
2496,2021,,,35
2497,2009,,,23
2498,2010,,,24
2499,2011,,,22
2500,2012,,,26
2501,2013,,,23
2502,2014,,,21
2503,2015,,,23
2504,2016,,,27
2505,2017,,,28
2506,2018,,,25
2507,2019,,,28
2508,2020,,,28
2509,2021,,,27
2510,2009,,,16
2511,2010,,,16
2512,2011,,,18
2513,2012,,,18
2514,2013,,,18
2515,2014,,,16
2516,2015,,,16
2517,2016,,,49
2518,2017,,,50
2519,2018,,,49
2520,2019,,,54
2521,2020,,,54
2522,2021,,,50
2523,2009,,,14
2524,2010,,,13
2525,2011,,,17
2526,2012,,,16
2527,2013,,,21
2528,2014,,,21
2529,2015,,,23
2530,2016,,,17
2531,2017,,,22
2532,2018,,,20
2533,2019,,,22
2534,2020,,,22
2535,2021,,,25
2536,2009,,,38
2537,2010,,,35
2538,2011,,,29
2539,2012,,,28
2540,2013,,,28
2541,2014,,,33
2542,2015,,,32
2543,2016,,,28
2544,2017,,,29
2545,2018,,,29
2546,2019,,,25
2547,2020,,,23
2548,2021,,,24
2549,2009,,,55
2550,2010,,,60
2551,2011,,,63
2552,2012,,,62
2553,2013,,,62
2554,2014,,,64
2555,2015,,,66
2556,2016,,,62
2557,2017,,,58
2558,2018,,,58
2559,2019,,,54
2560,2020,,,52
2561,2021,,,55
2562,2009,,,40
2563,2010,,,47
2564,2011,,,47
2565,2012,,,47
2566,2013,,,47
2567,2014,,,53
2568,2015,,,54
2569,2016,,,62
2570,2017,,,65
2571,2018,,,62
2572,2019,,,62
2573,2020,,,58
2574,2021,,,63
2575,2009,,,18
2576,2010,,,19
2577,2011,,,20
2578,2012,,,26
2579,2013,,,22
2580,2014,,,23
2581,2015,,,21
2582,2016,,,23
2583,2017,,,24
2584,2018,,,27
2585,2019,,,29
2586,2020,,,27
2587,2021,,,30
2588,2009,,,19
2589,2010,,,18
2590,2011,,,19
2591,2012,,,22
2592,2013,,,27
2593,2014,,,28
2594,2015,,,30
2595,2016,,,34
2596,2017,,,30
2597,2018,,,28
2598,2019,,,28
2599,2020,,,25
2600,2021,,,25
2601,2009,,,20
2602,2010,,,23
2603,2011,,,24
2604,2012,,,26
2605,2013,,,28
2606,2014,,,31
2607,2015,,,34
2608,2016,,,39
2609,2017,,,38
2610,2018,,,38
2611,2019,,,35
2612,2020,,,34
2613,2021,,,33
2614,2009,,,22
2615,2010,,,24
2616,2011,,,23
2617,2012,,,23
2618,2013,,,24
2619,2014,,,27
2620,2015,,,30
2621,2016,,,33
2622,2017,,,38
2623,2018,,,37
2624,2019,,,39
2625,2020,,,39
2626,2021,,,38
2627,2009,,,31
2628,2010,,,31
2629,2011,,,31
2630,2012,,,38
2631,2013,,,39
2632,2014,,,44
2633,2015,,,47
2634,2016,,,46
2635,2017,,,48
2636,2018,,,50
2637,2019,,,51
2638,2020,,,45
2639,2021,,,44
2640,2009,,,15
2641,2010,,,14
2642,2011,,,13
2643,2012,,,13
2644,2013,,,12
2645,2014,,,10
2646,2015,,,10
2647,2016,,,12
2648,2017,,,14
2649,2018,,,12
2650,2019,,,12
2651,2020,,,10
2652,2021,,,9
2653,2009,,,25
2654,2010,,,24
2655,2011,,,19
2656,2012,,,18
2657,2013,,,21
2658,2014,,,25
2659,2015,,,29
2660,2016,,,28
2661,2017,,,33
2662,2018,,,37
2663,2019,,,51
2664,2020,,,51
2665,2021,,,58
2666,2009,,,33
2667,2010,,,34
2668,2011,,,43
2669,2012,,,43
2670,2013,,,39
2671,2014,,,45
2672,2015,,,50
2673,2016,,,51
2674,2017,,,45
2675,2018,,,47
2676,2019,,,44
2677,2020,,,41
2678,2021,,,39
2679,2009,,,43
2680,2010,,,46
2681,2011,,,39
2682,2012,,,37
2683,2013,,,36
2684,2014,,,31
2685,2015,,,33
2686,2016,,,34
2687,2017,,,29
2688,2018,,,29
2689,2019,,,27
2690,2020,,,29
2691,2021,,,29
2692,2009,,,8
2693,2010,,,10
2694,2011,,,11
2695,2012,,,16
2696,2013,,,15
2697,2014,,,13
2698,2015,,,11
2699,2016,,,10
2700,2017,,,11
2701,2018,,,15
2702,2019,,,17
2703,2020,,,18
2704,2021,,,18
2705,2009,,,13
2706,2010,,,14
2707,2011,,,15
2708,2012,,,12
2709,2013,,,13
2710,2014,,,12
2711,2015,,,17
2712,2016,,,20
2713,2017,,,21
2714,2018,,,26
2715,2019,,,25
2716,2020,,,28
2717,2021,,,28
2718,2009,,,19
2719,2010,,,24
2720,2011,,,26
2721,2012,,,25
2722,2013,,,28
2723,2014,,,28
2724,2015,,,30
2725,2016,,,31
2726,2017,,,30
2727,2018,,,33
2728,2019,,,29
2729,2020,,,30
2730,2021,,,31
2731,2009,,,31
2732,2010,,,35
2733,2011,,,36
2734,2012,,,31
2735,2013,,,37
2736,2014,,,34
2737,2015,,,40
2738,2016,,,40
2739,2017,,,40
2740,2018,,,33
2741,2019,,,31
2742,2020,,,32
2743,2021,,,35
2744,2009,,,16
2745,2010,,,18
2746,2011,,,16
2747,2012,,,16
2748,2013,,,17
2749,2014,,,22
2750,2015,,,22
2751,2016,,,24
2752,2017,,,23
2753,2018,,,26
2754,2019,,,28
2755,2020,,,27
2756,2021,,,31
2757,2009,,,6
2758,2010,,,9
2759,2011,,,11
2760,2012,,,13
2761,2013,,,16
2762,2014,,,19
2763,2015,,,19
2764,2016,,,26
2765,2017,,,24
2766,2018,,,24
2767,2019,,,22
2768,2020,,,21
2769,2021,,,19
2770,2009,,,37
2771,2010,,,35
2772,2011,,,32
2773,2012,,,29
2774,2013,,,29
2775,2014,,,28
2776,2015,,,31
2777,2016,,,27
2778,2017,,,26
2779,2018,,,29
2780,2019,,,30
2781,2020,,,29
2782,2021,,,31
2783,2009,,,39
2784,2010,,,39
2785,2011,,,45
2786,2012,,,51
2787,2013,,,58
2788,2014,,,62
2789,2015,,,63
2790,2016,,,61
2791,2017,,,61
2792,2018,,,64
2793,2019,,,60
2794,2020,,,56
2795,2021,,,58
2796,2009,,,27
2797,2010,,,26
2798,2011,,,32
2799,2012,,,37
2800,2013,,,39
2801,2014,,,37
2802,2015,,,35
2803,2016,,,38
2804,2017,,,38
2805,2018,,,38
2806,2019,,,35
2807,2020,,,35
2808,2021,,,37
2809,2009,,,42
2810,2010,,,50
2811,2011,,,51
2812,2012,,,52
2813,2013,,,56
2814,2014,,,50
2815,2015,,,53
2816,2016,,,43
2817,2017,,,46
2818,2018,,,49
2819,2019,,,45
2820,2020,,,44
2821,2021,,,41
2822,2009,,,26
2823,2010,,,24
2824,2011,,,22
2825,2012,,,25
2826,2013,,,25
2827,2014,,,25
2828,2015,,,28
2829,2016,,,28
2830,2017,,,25
2831,2018,,,24
2832,2019,,,22
2833,2020,,,19
2834,2021,,,20
2835,2009,,,38
2836,2010,,,35
2837,2011,,,40
2838,2012,,,50
2839,2013,,,49
2840,2014,,,45
2841,2015,,,46
2842,2016,,,47
2843,2017,,,48
2844,2018,,,48
2845,2019,,,52
2846,2020,,,44
2847,2021,,,47
2848,2009,,,32
2849,2010,,,34
2850,2011,,,31
2851,2012,,,36
2852,2013,,,41
2853,2014,,,42
2854,2015,,,47
2855,2016,,,52
2856,2017,,,53
2857,2018,,,51
2858,2019,,,45
2859,2020,,,48
2860,2021,,,47
2861,2009,,,25
2862,2010,,,26
2863,2011,,,27
2864,2012,,,25
2865,2013,,,31
2866,2014,,,37
2867,2015,,,34
2868,2016,,,35
2869,2017,,,35
2870,2018,,,34
2871,2019,,,40
2872,2020,,,36
2873,2021,,,34
2874,2009,,,44
2875,2010,,,45
2876,2011,,,48
2877,2012,,,48
2878,2013,,,52
2879,2014,,,57
2880,2015,,,51
2881,2016,,,54
2882,2017,,,58
2883,2018,,,55
2884,2019,,,51
2885,2020,,,46
2886,2021,,,48
2887,2009,,,21
2888,2010,,,18
2889,2011,,,67
2890,2012,,,63
2891,2013,,,67
2892,2014,,,64
2893,2015,,,63
2894,2016,,,65
2895,2017,,,75
