Year,GeoCode,Value
6354,2018,,112
6355,2019,,112
6356,2020,,113
6357,2021,,112
6358,2009,,54
6359,2010,,58
6360,2011,,65
6361,2012,,67
6362,2013,,69
6363,2014,,75
6364,2015,,84
6365,2016,,93
6366,2017,,101
6367,2018,,105
6368,2019,,112
6369,2020,,115
6370,2021,,125
6371,2009,,75
6372,2010,,73
6373,2011,,80
6374,2012,,81
6375,2013,,88
6376,2014,,94
6377,2015,,95
6378,2016,,105
6379,2017,,111
6380,2018,,121
6381,2019,,127
6382,2020,,128
6383,2021,,134
6384,2009,,59
6385,2010,,65
6386,2011,,70
6387,2012,,72
6388,2013,,82
6389,2014,,86
6390,2015,,93
6391,2016,,101
6392,2017,,108
6393,2018,,115
6394,2019,,124
6395,2020,,129
6396,2021,,139
6397,2009,,85
6398,2010,,89
6399,2011,,99
6400,2012,,102
6401,2013,,99
6402,2014,,102
6403,2015,,103
6404,2016,,112
6405,2017,,117
6406,2018,,123
6407,2019,,121
6408,2020,,114
6409,2021,,117
6410,2009,,74
6411,2010,,80
6412,2011,,90
6413,2012,,101
6414,2013,,110
6415,2014,,114
6416,2015,,117
6417,2016,,124
6418,2017,,135
6419,2018,,143
6420,2019,,156
6421,2020,,184
6422,2021,,196
6423,2009,,103
6424,2010,,112
6425,2011,,117
6426,2012,,123
6427,2013,,128
6428,2014,,131
6429,2015,,126
6430,2016,,133
6431,2017,,133
6432,2018,,141
6433,2019,,149
6434,2020,,148
6435,2021,,145
6436,2009,,103
6437,2010,,99
6438,2011,,94
6439,2012,,101
6440,2013,,93
6441,2014,,88
6442,2015,,86
6443,2016,,86
6444,2017,,88
6445,2018,,94
6446,2019,,92
6447,2020,,87
6448,2021,,86
6449,2009,,97
6450,2010,,98
6451,2011,,102
6452,2012,,99
6453,2013,,104
6454,2014,,107
6455,2015,,113
6456,2016,,120
6457,2017,,127
6458,2018,,132
6459,2019,,141
6460,2020,,144
6461,2021,,142
6462,2009,,112
6463,2010,,111
6464,2011,,108
6465,2012,,112
6466,2013,,112
6467,2014,,119
6468,2015,,117
6469,2016,,116
6470,2017,,118
6471,2018,,112
6472,2019,,110
6473,2020,,103
6474,2021,,104
6475,2009,,139
6476,2010,,135
6477,2011,,141
6478,2012,,136
6479,2013,,138
6480,2014,,130
6481,2015,,126
6482,2016,,115
6483,2017,,122
6484,2018,,123
6485,2019,,118
6486,2020,,120
6487,2021,,117
6488,2009,,99
6489,2010,,99
6490,2011,,102
6491,2012,,98
6492,2013,,93
6493,2014,,95
6494,2015,,90
6495,2016,,86
6496,2017,,85
6497,2018,,84
6498,2019,,86
6499,2020,,77
6500,2021,,80
6501,2009,,98
6502,2010,,95
6503,2011,,93
6504,2012,,94
6505,2013,,93
6506,2014,,93
6507,2015,,92
6508,2016,,92
6509,2017,,95
6510,2018,,95
6511,2019,,96
6512,2020,,95
6513,2021,,94
6514,2009,,79
6515,2010,,81
6516,2011,,87
6517,2012,,91
6518,2013,,93
6519,2014,,93
6520,2015,,96
6521,2016,,93
6522,2017,,98
6523,2018,,107
6524,2019,,104
6525,2020,,104
6526,2021,,106
6527,2009,,81
6528,2010,,78
6529,2011,,72
6530,2012,,74
6531,2013,,77
6532,2014,,74
6533,2015,,165
6534,2016,,176
6535,2017,,172
6536,2018,,166
6537,2019,,172
6538,2020,,171
6539,2021,,173
6540,2009,,95
6541,2010,,93
6542,2011,,90
6543,2012,,91
6544,2013,,94
6545,2014,,88
6546,2015,,89
6547,2016,,86
6548,2017,,86
6549,2018,,89
6550,2019,,92
6551,2020,,86
6552,2021,,87
6553,2009,,135
6554,2010,,146
6555,2011,,143
6556,2012,,143
6557,2013,,148
6558,2014,,154
6559,2015,,156
6560,2016,,161
6561,2017,,162
6562,2018,,171
6563,2019,,172
6564,2020,,173
6565,2021,,164
6566,2009,,85
6567,2010,,89
6568,2011,,88
6569,2012,,85
6570,2013,,85
6571,2014,,92
6572,2015,,99
6573,2016,,101
6574,2017,,106
6575,2018,,109
6576,2019,,110
6577,2020,,116
6578,2021,,119
6579,2009,,85
6580,2010,,90
6581,2011,,90
6582,2012,,96
6583,2013,,94
6584,2014,,96
6585,2015,,101
6586,2016,,109
6587,2017,,111
6588,2018,,107
6589,2019,,108
6590,2020,,109
6591,2021,,111
6592,2009,,69
6593,2010,,69
6594,2011,,147
6595,2012,,148
6596,2013,,144
6597,2014,,147
6598,2015,,146
6599,2016,,154
6600,2017,,151
6601,2018,,151
6602,2019,,160
6603,2020,,157
6604,2021,,162
6605,2009,,87
6606,2010,,89
6607,2011,,95
6608,2012,,97
6609,2013,,102
6610,2014,,103
6611,2015,,109
6612,2016,,118
6613,2017,,131
6614,2018,,141
6615,2019,,148
6616,2020,,165
6617,2021,,171
6618,2009,,51
6619,2010,,52
6620,2011,,50
6621,2012,,56
6622,2013,,66
6623,2014,,66
6624,2015,,67
6625,2016,,76
6626,2017,,88
6627,2018,,90
6628,2019,,90
6629,2020,,96
6630,2021,,106
6631,2009,,81
6632,2010,,91
6633,2011,,93
6634,2012,,94
6635,2013,,100
6636,2014,,106
6637,2015,,127
6638,2016,,129
6639,2017,,128
6640,2018,,142
6641,2019,,151
6642,2020,,158
6643,2021,,165
6644,2009,,42
6645,2010,,46
6646,2011,,47
6647,2012,,53
6648,2013,,51
6649,2014,,61
6650,2015,,68
6651,2016,,73
6652,2017,,83
6653,2018,,94
6654,2019,,102
6655,2020,,111
6656,2021,,112
6657,2009,,71
6658,2010,,69
6659,2011,,73
6660,2012,,71
6661,2013,,70
6662,2014,,78
6663,2015,,74
6664,2016,,74
6665,2017,,83
6666,2018,,86
6667,2019,,87
6668,2020,,92
6669,2021,,93
6670,2009,,96
6671,2010,,93
6672,2011,,99
6673,2012,,100
6674,2013,,104
6675,2014,,98
6676,2015,,102
6677,2016,,109
6678,2017,,117
6679,2018,,118
6680,2019,,124
6681,2020,,120
6682,2021,,123
6683,2009,,52
6684,2010,,53
6685,2011,,57
6686,2012,,62
6687,2013,,64
6688,2014,,74
6689,2015,,81
6690,2016,,78
6691,2017,,87
6692,2018,,94
6693,2019,,98
6694,2020,,100
6695,2021,,110
6696,2009,,114
6697,2010,,111
6698,2011,,104
6699,2012,,103
6700,2013,,102
6701,2014,,107
6702,2015,,102
6703,2016,,103
6704,2017,,100
6705,2018,,103
6706,2019,,104
6707,2020,,101
6708,2021,,100
6709,2009,,87
6710,2010,,89
6711,2011,,90
6712,2012,,93
6713,2013,,93
6714,2014,,86
6715,2015,,84
6716,2016,,81
6717,2017,,87
6718,2018,,93
6719,2019,,89
6720,2020,,92
6721,2021,,88
6722,2009,,118
6723,2010,,126
6724,2011,,129
6725,2012,,124
6726,2013,,124
6727,2014,,123
6728,2015,,129
6729,2016,,130
6730,2017,,128
6731,2018,,127
6732,2019,,120
6733,2020,,127
6734,2021,,124
6735,2009,,96
6736,2010,,95
6737,2011,,93
6738,2012,,98
6739,2013,,95
6740,2014,,95
6741,2015,,97
6742,2016,,96
6743,2017,,94
6744,2018,,95
6745,2019,,94
6746,2020,,97
6747,2021,,100
6748,2009,,131
6749,2010,,122
6750,2011,,120
6751,2012,,120
6752,2013,,131
6753,2014,,133
6754,2015,,129
6755,2016,,127
6756,2017,,127
6757,2018,,123
6758,2019,,117
6759,2020,,122
6760,2021,,125
6761,2009,,115
6762,2010,,114
6763,2011,,122
6764,2012,,116
6765,2013,,119
6766,2014,,124
6767,2015,,120
6768,2016,,127
6769,2017,,122
6770,2018,,123
6771,2019,,123
6772,2020,,123
6773,2021,,136
6774,2009,,106
6775,2010,,100
6776,2011,,98
6777,2012,,87
6778,2013,,88
6779,2014,,94
6780,2015,,89
6781,2016,,91
6782,2017,,85
6783,2018,,89
6784,2019,,83
6785,2020,,84
6786,2021,,88
6787,2009,,113
6788,2010,,113
6789,2011,,108
6790,2012,,102
6791,2013,,97
6792,2014,,97
6793,2015,,94
6794,2016,,96
6795,2017,,97
6796,2018,,96
6797,2019,,89
6798,2020,,84
6799,2021,,81
6800,2009,,99
6801,2010,,98
6802,2011,,94
6803,2012,,93
6804,2013,,92
6805,2014,,90
6806,2015,,87
6807,2016,,90
6808,2017,,92
6809,2018,,89
6810,2019,,83
6811,2020,,81
6812,2021,,80
6813,2009,,82
6814,2010,,82
6815,2011,,92
6816,2012,,87
6817,2013,,90
6818,2014,,90
6819,2015,,94
6820,2016,,92
6821,2017,,90
6822,2018,,87
6823,2019,,88
6824,2020,,84
6825,2021,,79
6826,2009,,112
6827,2010,,112
6828,2011,,120
6829,2012,,120
6830,2013,,124
6831,2014,,128
6832,2015,,125
6833,2016,,120
6834,2017,,124
6835,2018,,116
6836,2019,,121
6837,2020,,112
6838,2021,,114
6839,2009,,98
6840,2010,,104
6841,2011,,105
6842,2012,,109
6843,2013,,113
6844,2014,,114
6845,2015,,115
6846,2016,,114
6847,2017,,115
6848,2018,,113
6849,2019,,110
6850,2020,,113
6851,2021,,116
6852,2009,,122
6853,2010,,118
6854,2011,,124
6855,2012,,130
6856,2013,,129
6857,2014,,125
6858,2015,,126
6859,2016,,131
6860,2017,,131
6861,2018,,130
6862,2019,,126
6863,2020,,125
6864,2021,,129
6865,2009,,102
6866,2010,,96
6867,2011,,102
6868,2012,,106
6869,2013,,116
6870,2014,,116
6871,2015,,116
6872,2016,,116
6873,2017,,115
6874,2018,,117
6875,2019,,114
6876,2020,,114
6877,2021,,117
6878,2009,,124
6879,2010,,122
6880,2011,,130
6881,2012,,121
6882,2013,,122
6883,2014,,129
6884,2015,,122
6885,2016,,118
6886,2017,,119
6887,2018,,125
6888,2019,,132
6889,2020,,131
6890,2021,,127
6891,2009,,102
6892,2010,,108
6893,2011,,113
6894,2012,,116
6895,2013,,117
6896,2014,,122
6897,2015,,130
6898,2016,,127
6899,2017,,127
6900,2018,,130
6901,2019,,137
6902,2020,,128
6903,2021,,134
6904,2009,,145
6905,2010,,142
6906,2011,,157
6907,2012,,156
6908,2013,,164
6909,2014,,173
6910,2015,,182
6911,2016,,186
6912,2017,,197
6913,2018,,204
6914,2019,,211
6915,2020,,210
6916,2021,,218
6917,2009,,94
6918,2010,,98
6919,2011,,100
6920,2012,,103
6921,2013,,101
6922,2014,,100
6923,2015,,104
6924,2016,,110
6925,2017,,119
6926,2018,,122
6927,2019,,125
6928,2020,,123
6929,2021,,126
6930,2009,,115
6931,2010,,111
6932,2011,,110
6933,2012,,111
6934,2013,,111
6935,2014,,114
6936,2015,,118
6937,2016,,116
6938,2017,,114
6939,2018,,112
6940,2019,,119
6941,2020,,116
6942,2021,,117
6943,2009,,121
6944,2010,,125
6945,2011,,144
6946,2012,,147
6947,2013,,157
6948,2014,,164
6949,2015,,164
6950,2016,,166
6951,2017,,159
6952,2018,,162
6953,2019,,170
6954,2020,,175
6955,2021,,176
6956,2009,,90
6957,2010,,98
6958,2011,,99
6959,2012,,105
6960,2013,,113
6961,2014,,104
6962,2015,,95
6963,2016,,95
6964,2017,,90
6965,2018,,88
6966,2019,,93
6967,2020,,90
6968,2021,,90
6969,2009,,86
6970,2010,,97
6971,2011,,102
6972,2012,,111
6973,2013,,108
6974,2014,,109
6975,2015,,116
6976,2016,,130
6977,2017,,127
6978,2018,,130
6979,2019,,134
6980,2020,,129
6981,2021,,134
6982,2009,,84
6983,2010,,85
6984,2011,,93
6985,2012,,103
6986,2013,,103
6987,2014,,109
6988,2015,,112
6989,2016,,115
6990,2017,,121
6991,2018,,124
6992,2019,,128
6993,2020,,133
6994,2021,,142
6995,2009,,91
6996,2010,,91
6997,2011,,88
6998,2012,,100
6999,2013,,106
7000,2014,,109
7001,2015,,109
7002,2016,,111
7003,2017,,113
7004,2018,,113
7005,2019,,109
7006,2020,,105
7007,2021,,102
7008,2009,,100
7009,2010,,99
7010,2011,,96
7011,2012,,95
7012,2013,,98
7013,2014,,97
7014,2015,,94
7015,2016,,95
7016,2017,,98
7017,2018,,93
7018,2019,,92
7019,2020,,85
7020,2021,,90
7021,2009,,89
7022,2010,,84
7023,2011,,78
7024,2012,,75
7025,2013,,75
7026,2014,,78
7027,2015,,77
7028,2016,,70
7029,2017,,70
7030,2018,,67
7031,2019,,68
7032,2020,,70
7033,2021,,69
7034,2009,,96
7035,2010,,107
7036,2011,,104
7037,2012,,106
7038,2013,,107
7039,2014,,14
7040,2015,,17
7041,2016,,21
7042,2017,,21
7043,2018,,26
7044,2019,,30
7045,2020,,31
7046,2021,,34
7047,2009,,37
7048,2010,,39
7049,2011,,42
7050,2012,,47
7051,2013,,51
7052,2014,,53
7053,2015,,56
7054,2016,,63
7055,2017,,62
7056,2018,,67
7057,2019,,74
7058,2020,,84
7059,2021,,89
7060,2009,,81
7061,2010,,84
7062,2011,,96
7063,2012,,98
7064,2013,,102
7065,2014,,105
7066,2015,,110
7067,2016,,117
7068,2017,,124
7069,2018,,131
7070,2019,,143
7071,2020,,160
7072,2021,,174
7073,2009,,89
7074,2010,,89
7075,2011,,88
7076,2012,,92
7077,2013,,100
7078,2014,,106
7079,2015,,112
7080,2016,,116
7081,2017,,112
7082,2018,,124
7083,2019,,123
7084,2020,,119
7085,2021,,122
7086,2009,,74
7087,2010,,75
7088,2011,,79
7089,2012,,83
7090,2013,,93
7091,2014,,95
7092,2015,,95
7093,2016,,93
7094,2017,,91
7095,2018,,92
7096,2019,,92
7097,2020,,88
7098,2021,,84
7099,2009,,55
7100,2010,,59
7101,2011,,44
7102,2012,,50
7103,2013,,56
7104,2014,,56
7105,2015,,62
7106,2016,,59
7107,2017,,70
7108,2018,,80
7109,2019,,84
7110,2020,,90
7111,2021,,92
7112,2009,,89
7113,2010,,46
7114,2011,,47
7115,2012,,50
7116,2013,,57
7117,2014,,54
7118,2015,,59
7119,2016,,62
7120,2017,,62
7121,2018,,63
7122,2019,,68
7123,2020,,73
7124,2021,,77
7125,2009,,42
7126,2010,,53
7127,2011,,57
7128,2012,,62
7129,2013,,69
7130,2014,,30
7131,2015,,32
7132,2016,,33
7133,2017,,36
7134,2018,,40
7135,2019,,40
7136,2020,,48
7137,2021,,47
7138,2009,,83
7139,2010,,86
7140,2011,,94
7141,2012,,101
7142,2013,,96
7143,2014,,100
7144,2015,,93
7145,2016,,102
7146,2017,,105
7147,2018,,105
7148,2019,,98
7149,2020,,99
7150,2021,,102
7152,2010,,56
7153,2011,,64
7154,2012,,66
7155,2013,,68
7156,2014,,70
7157,2015,,78
7158,2016,,80
7159,2017,,81
7160,2018,,91
7161,2019,,94
7162,2020,,97
7163,2021,,98
7166,2011,,25
7167,2012,,27
7168,2013,,28
7169,2014,,32
7170,2015,,33
7171,2016,,33
7172,2017,,35
7173,2018,,41
7174,2019,,49
7175,2020,,51
7176,2021,,56
7182,2014,,101
7183,2015,,103
7184,2016,,106
7185,2017,,109
7186,2018,,118
7187,2019,,122
7188,2020,,122
7189,2021,,121
7195,2014,,46
7196,2015,,54
7197,2016,,54
7198,2017,,53
7199,2018,,56
7200,2019,,61
7201,2020,,65
7202,2021,,67
7203,2009,,137
7204,2010,,129
7205,2011,,144
7206,2012,,146
7207,2013,,145
7208,2014,,147
7209,2015,,141
7210,2016,,135
7211,2017,,142
7212,2018,,139
7213,2019,,147
7214,2020,,152
7215,2021,,163
7216,2009,,174
7217,2010,,167
7218,2011,,171
7219,2012,,172
7220,2013,,180
7221,2014,,183
7222,2015,,195
7223,2016,,199
7224,2017,,203
7225,2018,,206
7226,2019,,208
7227,2020,,207
7228,2021,,202
7229,2009,,155
7230,2010,,156
7231,2011,,153
7232,2012,,159
7233,2013,,159
7234,2014,,169
7235,2015,,177
7236,2016,,176
7237,2017,,175
7238,2018,,180
7239,2019,,177
7240,2020,,172
7241,2021,,171
7242,2009,,87
7243,2010,,84
7244,2011,,82
7245,2012,,83
7246,2013,,81
7247,2014,,77
7248,2015,,71
7249,2016,,74
7250,2017,,75
7251,2018,,68
7252,2019,,69
7253,2020,,66
7254,2021,,60
7255,2009,,134
7256,2010,,137
7257,2011,,137
7258,2012,,140
7259,2013,,138
7260,2014,,144
7261,2015,,145
7262,2016,,141
7263,2017,,135
7264,2018,,127
7265,2019,,131
7266,2020,,129
7267,2021,,127
7268,2009,,200
7269,2010,,202
7270,2011,,201
7271,2012,,204
7272,2013,,217
7273,2014,,214
7274,2015,,217
7275,2016,,222
7276,2017,,219
7277,2018,,213
7278,2019,,202
7279,2020,,198
7280,2021,,202
7281,2009,,119
7282,2010,,122
7283,2011,,119
7284,2012,,123
7285,2013,,114
7286,2014,,108
7287,2015,,105
7288,2016,,103
7289,2017,,101
7290,2018,,103
7291,2019,,103
7292,2020,,104
7293,2021,,106
7294,2009,,119
7295,2010,,117
7296,2011,,114
7297,2012,,103
7298,2013,,102
7299,2014,,95
7300,2015,,90
7301,2016,,89
7302,2017,,84
7303,2018,,78
7304,2019,,69
7305,2020,,65
7306,2021,,68
7307,2009,,107
7308,2010,,101
7309,2011,,104
7310,2012,,106
7311,2013,,117
7312,2014,,112
7313,2015,,110
7314,2016,,114
7315,2017,,109
7316,2018,,113
7317,2019,,112
7318,2020,,104
7319,2021,,104
7320,2009,,91
7321,2010,,92
7322,2011,,96
7323,2012,,94
7324,2013,,95
7325,2014,,99
7326,2015,,103
7327,2016,,101
7328,2017,,101
7329,2018,,105
7330,2019,,108
7331,2020,,103
7332,2021,,106
7333,2009,,85
7334,2010,,84
7335,2011,,76
7336,2012,,69
7337,2013,,74
7338,2014,,77
7339,2015,,78
7340,2016,,78
7341,2017,,74
7342,2018,,76
7343,2019,,69
7344,2020,,67
7345,2021,,66
7346,2009,,141
7347,2010,,147
7348,2011,,142
7349,2012,,138
7350,2013,,135
7351,2014,,137
7352,2015,,139
7353,2016,,135
7354,2017,,134
7355,2018,,129
7356,2019,,129
7357,2020,,131
7358,2021,,130
7359,2009,,46
7360,2010,,49
7361,2011,,56
7362,2012,,59
7363,2013,,62
7364,2014,,69
7365,2015,,77
7366,2016,,89
7367,2017,,95
7368,2018,,96
7369,2019,,101
7370,2020,,105
7371,2021,,112
7372,2009,,98
7373,2010,,98
7374,2011,,103
7375,2012,,104
7376,2013,,107
7377,2014,,107
7378,2015,,109
7379,2016,,113
7380,2017,,127
7381,2018,,136
7382,2019,,151
7383,2020,,150
7384,2021,,163
7385,2009,,80
7386,2010,,91
7387,2011,,98
7388,2012,,109
7389,2013,,117
7390,2014,,127
7391,2015,,132
7392,2016,,146
7393,2017,,140
7394,2018,,153
7395,2019,,158
7396,2020,,157
7397,2021,,173
7398,2009,,36
7399,2010,,40
7400,2011,,45
7401,2012,,52
7402,2013,,55
7403,2014,,66
7404,2015,,65
7405,2016,,74
7406,2017,,88
7407,2018,,94
7408,2019,,103
7409,2020,,103
7410,2021,,72
7411,2009,,84
7412,2010,,93
7413,2011,,91
7414,2012,,96
7415,2013,,91
7416,2014,,93
7417,2015,,91
7418,2016,,91
7419,2017,,92
7420,2018,,98
7421,2019,,95
7422,2020,,96
7423,2021,,102
7424,2009,,76
7425,2010,,82
7426,2011,,86
7427,2012,,92
7428,2013,,101
7429,2014,,95
7430,2015,,103
7431,2016,,102
7432,2017,,109
7433,2018,,123
7434,2019,,132
7435,2020,,140
7436,2021,,148
7437,2009,,109
7438,2010,,105
7439,2011,,109
7440,2012,,107
7441,2013,,109
7442,2014,,108
7443,2015,,107
7444,2016,,107
7445,2017,,115
7446,2018,,115
7447,2019,,112
7448,2020,,122
7449,2021,,133
7450,2009,,112
7451,2010,,129
7452,2011,,134
7453,2012,,133
7454,2013,,135
7455,2014,,134
7456,2015,,131
7457,2016,,140
7458,2017,,143
7459,2018,,138
7460,2019,,137
7461,2020,,126
7462,2021,,126
7463,2009,,79
7464,2010,,83
7465,2011,,85
7466,2012,,84
7467,2013,,88
7468,2014,,93
7469,2015,,98
7470,2016,,97
7471,2017,,92
7472,2018,,90
7473,2019,,94
7474,2020,,98
7475,2021,,96
7476,2009,,74
7477,2010,,73
7478,2011,,79
7479,2012,,84
7480,2013,,84
7481,2014,,91
7482,2015,,96
7483,2016,,100
7484,2017,,103
7485,2018,,104
7486,2019,,100
7487,2020,,106
7488,2021,,107
7489,2009,,74
7490,2010,,76
7491,2011,,82
7492,2012,,81
7493,2013,,87
7494,2014,,93
7495,2015,,104
7496,2016,,104
7497,2017,,99
7498,2018,,109
7499,2019,,117
7500,2020,,123
7501,2021,,124
7502,2009,,81
7503,2010,,80
7504,2011,,82
7505,2012,,81
7506,2013,,95
7507,2014,,99
7508,2015,,103
7509,2016,,102
7510,2017,,96
7511,2018,,100
7512,2019,,105
7513,2020,,109
7514,2021,,106
7515,2009,,92
7516,2010,,95
7517,2011,,97
7518,2012,,97
7519,2013,,99
7520,2014,,107
7521,2015,,107
7522,2016,,115
7523,2017,,128
7524,2018,,140
7525,2019,,145
7526,2020,,150
7527,2021,,145
7528,2009,,104
7529,2010,,112
7530,2011,,118
7531,2012,,134
7532,2013,,147
7533,2014,,156
7534,2015,,155
7535,2016,,154
7536,2017,,161
7537,2018,,158
7538,2019,,156
7539,2020,,156
7540,2021,,162
7541,2009,,46
7542,2010,,52
7543,2011,,63
7544,2012,,70
7545,2013,,68
7546,2014,,78
7547,2015,,84
7548,2016,,89
7549,2017,,104
7550,2018,,104
7551,2019,,109
7552,2020,,113
7553,2021,,122
7554,2009,,44
7555,2010,,18
7556,2011,,22
7557,2012,,28
7558,2013,,31
7559,2014,,38
7560,2015,,17
7561,2016,,17
7562,2017,,21
7563,2018,,20
7564,2019,,23
7565,2020,,25
7566,2021,,24
7568,2010,,26
7569,2011,,27
7570,2012,,33
7571,2013,,38
7572,2014,,41
7573,2015,,45
7574,2016,,51
7575,2017,,58
7576,2018,,61
7577,2019,,66
7578,2020,,73
7579,2021,,78
7585,2014,,25
7586,2015,,34
7587,2016,,33
7588,2017,,38
7589,2018,,45
7590,2019,,48
7591,2020,,53
7592,2021,,58
7599,2015,,28
7600,2016,,30
7601,2017,,29
7602,2018,,35
7603,2019,,43
7604,2020,,46
7605,2021,,47
7618,2021,,34
7619,2009,,129
7620,2010,,126
7621,2011,,118
7622,2012,,121
7623,2013,,122
7624,2014,,125
7625,2015,,125
7626,2016,,125
7627,2017,,132
7628,2018,,130
7629,2019,,129
7630,2020,,128
7631,2021,,121
7632,2009,,78
7633,2010,,82
7634,2011,,80
7635,2012,,78
7636,2013,,79
7637,2014,,80
7638,2015,,82
7639,2016,,82
7640,2017,,79
7641,2018,,79
7642,2019,,76
7643,2020,,85
7644,2021,,88
7645,2009,,94
7646,2010,,101
7647,2011,,101
7648,2012,,101
7649,2013,,101
7650,2014,,102
7651,2015,,105
7652,2016,,105
7653,2017,,106
7654,2018,,106
7655,2019,,109
7656,2020,,109
7657,2021,,115
7658,2009,,97
7659,2010,,99
7660,2011,,96
7661,2012,,94
7662,2013,,105
7663,2014,,109
7664,2015,,114
7665,2016,,113
7666,2017,,118
7667,2018,,119
7668,2019,,125
7669,2020,,128
7670,2021,,125
7671,2009,,63
7672,2010,,59
7673,2011,,60
7674,2012,,64
7675,2013,,62
7676,2014,,64
7677,2015,,66
7678,2016,,67
7679,2017,,69
7680,2018,,69
7681,2019,,72
7682,2020,,71
7683,2021,,70
7684,2009,,82
7685,2010,,86
7686,2011,,90
7687,2012,,94
7688,2013,,98
7689,2014,,98
7690,2015,,104
7691,2016,,108
7692,2017,,113
7693,2018,,103
7694,2019,,104
7695,2020,,113
7696,2021,,121
7697,2009,,64
7698,2010,,71
7699,2011,,69
7700,2012,,71
7701,2013,,79
7702,2014,,84
7703,2015,,82
7704,2016,,79
7705,2017,,89
7706,2018,,82
7707,2019,,82
7708,2020,,79
7709,2021,,84
7710,2009,,72
7711,2010,,75
7712,2011,,83
7713,2012,,86
7714,2013,,87
7715,2014,,95
7716,2015,,96
7717,2016,,98
7718,2017,,106
7719,2018,,116
7720,2019,,116
7721,2020,,115
7722,2021,,118
7723,2009,,118
7724,2010,,111
7725,2011,,108
7726,2012,,113
7727,2013,,114
7728,2014,,117
7729,2015,,130
7730,2016,,138
7731,2017,,142
7732,2018,,143
7733,2019,,147
7734,2020,,155
7735,2021,,156
7736,2009,,107
7737,2010,,109
7738,2011,,103
7739,2012,,100
7740,2013,,104
7741,2014,,105
7742,2015,,107
7743,2016,,114
7744,2017,,111
7745,2018,,105
7746,2019,,98
7747,2020,,106
7748,2021,,109
7749,2009,,125
7750,2010,,118
7751,2011,,125
7752,2012,,126
7753,2013,,119
7754,2014,,119
7755,2015,,122
7756,2016,,119
7757,2017,,118
7758,2018,,122
7759,2019,,124
7760,2020,,123
7761,2021,,126
7762,2009,,63
7763,2010,,64
7764,2011,,66
7765,2012,,68
7766,2013,,77
7767,2014,,80
7768,2015,,80
7769,2016,,84
7770,2017,,90
7771,2018,,98
7772,2019,,100
7773,2020,,101
7774,2021,,104
7775,2009,,138
7776,2010,,128
7777,2011,,132
7778,2012,,125
7779,2013,,123
7780,2014,,120
7781,2015,,119
7782,2016,,125
7783,2017,,124
7784,2018,,126
7785,2019,,125
7786,2020,,130
7787,2021,,136
7788,2009,,59
7789,2010,,55
7790,2011,,56
7791,2012,,58
7792,2013,,60
7793,2014,,67
7794,2015,,74
7795,2016,,74
7796,2017,,79
7797,2018,,83
7798,2019,,84
7799,2020,,88
7800,2021,,89
7801,2009,,44
7802,2010,,47
7803,2011,,53
7804,2012,,53
7805,2013,,59
7806,2014,,60
7807,2015,,66
7808,2016,,64
7809,2017,,65
7810,2018,,69
7811,2019,,74
7812,2020,,79
7813,2021,,77
7814,2009,,123
7815,2010,,117
7816,2011,,119
7817,2012,,114
7818,2013,,120
7819,2014,,123
7820,2015,,126
7821,2016,,124
7822,2017,,117
7823,2018,,118
7824,2019,,119
7825,2020,,122
7826,2021,,121
7827,2009,,84
7828,2010,,79
7829,2011,,79
7830,2012,,78
7831,2013,,76
7832,2014,,81
7833,2015,,78
7834,2016,,84
7835,2017,,81
7836,2018,,84
7837,2019,,84
7838,2020,,79
7839,2021,,72
7840,2009,,128
7841,2010,,130
7842,2011,,127
7843,2012,,134
7844,2013,,133
7845,2014,,134
7846,2015,,139
7847,2016,,142
7848,2017,,140
7849,2018,,142
7850,2019,,142
7851,2020,,146
7852,2021,,152
7853,2009,,89
7854,2010,,95
7855,2011,,93
7856,2012,,92
7857,2013,,100
7858,2014,,97
7859,2015,,99
7860,2016,,100
7861,2017,,100
7862,2018,,105
7863,2019,,104
7864,2020,,110
7865,2021,,112
7866,2009,,173
7867,2010,,179
7868,2011,,180
7869,2012,,175
7870,2013,,179
7871,2014,,187
7872,2015,,184
7873,2016,,185
7874,2017,,188
7875,2018,,185
7876,2019,,186
7877,2020,,190
7878,2021,,194
7879,2009,,120
7880,2010,,127
7881,2011,,127
7882,2012,,129
7883,2013,,131
7884,2014,,138
7885,2015,,140
7886,2016,,151
7887,2017,,143
7888,2018,,152
7889,2019,,159
7890,2020,,162
7891,2021,,157
7892,2009,,77
7893,2010,,78
7894,2011,,75
7895,2012,,78
7896,2013,,79
7897,2014,,76
7898,2015,,75
7899,2016,,78
7900,2017,,82
7901,2018,,85
7902,2019,,91
7903,2020,,89
7904,2021,,92
7905,2009,,72
7906,2010,,75
7907,2011,,82
7908,2012,,91
7909,2013,,93
7910,2014,,106
7911,2015,,111
7912,2016,,124
7913,2017,,130
7914,2018,,142
7915,2019,,160
7916,2020,,162
7917,2021,,172
7918,2009,,74
7919,2010,,73
7920,2011,,72
7921,2012,,76
7922,2013,,78
7923,2014,,78
7924,2015,,81
7925,2016,,80
7926,2017,,77
7927,2018,,75
7928,2019,,79
7929,2020,,78
7930,2021,,82
7931,2009,,81
7932,2010,,74
7933,2011,,75
7934,2012,,74
7935,2013,,72
7936,2014,,71
7937,2015,,75
7938,2016,,79
7939,2017,,84
7940,2018,,85
7941,2019,,78
7942,2020,,80
7943,2021,,82
7944,2009,,104
