Year,Gender,GeoCode,Value
4283,2014,,,119
4284,2015,,,116
4285,2016,,,118
4286,2017,,,121
4287,2018,,,110
4288,2019,,,111
4289,2020,,,102
4290,2021,,,105
4291,2009,,,95
4292,2010,,,96
4293,2011,,,95
4294,2012,,,94
4295,2013,,,90
4296,2014,,,95
4297,2015,,,85
4298,2016,,,83
4299,2017,,,85
4300,2018,,,85
4301,2019,,,83
4302,2020,,,83
4303,2021,,,90
4304,2009,,,65
4305,2010,,,71
4306,2011,,,72
4307,2012,,,71
4308,2013,,,71
4309,2014,,,74
4310,2015,,,74
4311,2016,,,73
4312,2017,,,70
4313,2018,,,62
4314,2019,,,63
4315,2020,,,71
4316,2021,,,74
4317,2009,,,84
4318,2010,,,83
4319,2011,,,84
4320,2012,,,83
4321,2013,,,95
4322,2014,,,98
4323,2015,,,102
4324,2016,,,110
4325,2017,,,116
4326,2018,,,116
4327,2019,,,122
4328,2020,,,137
4329,2021,,,142
4330,2009,,,110
4331,2010,,,113
4332,2011,,,108
4333,2012,,,109
4334,2013,,,103
4335,2014,,,102
4336,2015,,,102
4337,2016,,,98
4338,2017,,,102
4339,2018,,,101
4340,2019,,,98
4341,2020,,,92
4342,2021,,,89
4343,2009,,,98
4344,2010,,,104
4345,2011,,,105
4346,2012,,,92
4347,2013,,,96
4348,2014,,,101
4349,2015,,,103
4350,2016,,,102
4351,2017,,,101
4352,2018,,,92
4353,2019,,,99
4354,2020,,,100
4355,2021,,,100
4356,2009,,,123
4357,2010,,,118
4358,2011,,,113
4359,2012,,,113
4360,2013,,,116
4361,2014,,,113
4362,2015,,,117
4363,2016,,,124
4364,2017,,,120
4365,2018,,,123
4366,2019,,,119
4367,2020,,,128
4368,2021,,,135
4369,2009,,,103
4370,2010,,,101
4371,2011,,,100
4372,2012,,,98
4373,2013,,,98
4374,2014,,,100
4375,2015,,,90
4376,2016,,,89
4377,2017,,,92
4378,2018,,,85
4379,2019,,,96
4380,2020,,,88
4381,2021,,,87
4382,2009,,,68
4383,2010,,,65
4384,2011,,,65
4385,2012,,,65
4386,2013,,,67
4387,2014,,,71
4388,2015,,,72
4389,2016,,,70
4390,2017,,,65
4391,2018,,,64
4392,2019,,,69
4393,2020,,,64
4394,2021,,,69
4395,2009,,,67
4396,2010,,,80
4397,2011,,,82
4398,2012,,,81
4399,2013,,,80
4400,2014,,,75
4401,2015,,,78
4402,2016,,,82
4403,2017,,,83
4404,2018,,,81
4405,2019,,,83
4406,2020,,,80
4407,2021,,,83
4408,2009,,,63
4409,2010,,,68
4410,2011,,,70
4411,2012,,,69
4412,2013,,,72
4413,2014,,,77
4414,2015,,,74
4415,2016,,,77
4416,2017,,,78
4417,2018,,,75
4418,2019,,,74
4419,2020,,,78
4420,2021,,,77
4421,2009,,,83
4422,2010,,,88
4423,2011,,,90
4424,2012,,,93
4425,2013,,,89
4426,2014,,,85
4427,2015,,,91
4428,2016,,,82
4429,2017,,,83
4430,2018,,,81
4431,2019,,,78
4432,2020,,,68
4433,2021,,,69
4434,2009,,,52
4435,2010,,,56
4436,2011,,,55
4437,2012,,,64
4438,2013,,,64
4439,2014,,,62
4440,2015,,,63
4441,2016,,,59
4442,2017,,,57
4443,2018,,,64
4444,2019,,,66
4445,2020,,,65
4446,2021,,,61
4447,2009,,,69
4448,2010,,,72
4449,2011,,,70
4450,2012,,,69
4451,2013,,,74
4452,2014,,,77
4453,2015,,,78
4454,2016,,,72
4455,2017,,,67
4456,2018,,,66
4457,2019,,,63
4458,2020,,,69
4459,2021,,,71
4460,2009,,,91
4461,2010,,,96
4462,2011,,,88
4463,2012,,,90
4464,2013,,,94
4465,2014,,,102
4466,2015,,,96
4467,2016,,,95
4468,2017,,,106
4469,2018,,,108
4470,2019,,,110
4471,2020,,,107
4472,2021,,,104
4473,2009,,,68
4474,2010,,,73
4475,2011,,,71
4476,2012,,,73
4477,2013,,,65
4478,2014,,,63
4479,2015,,,61
4480,2016,,,65
4481,2017,,,66
4482,2018,,,73
4483,2019,,,72
4484,2020,,,75
4485,2021,,,80
4486,2009,,,48
4487,2010,,,56
4488,2011,,,60
4489,2012,,,61
4490,2013,,,56
4491,2014,,,58
4492,2015,,,58
4493,2016,,,62
4494,2017,,,66
4495,2018,,,63
4496,2019,,,66
4497,2020,,,57
4498,2021,,,61
4499,2009,,,74
4500,2010,,,75
4501,2011,,,75
4502,2012,,,85
4503,2013,,,84
4504,2014,,,90
4505,2015,,,87
4506,2016,,,89
4507,2017,,,93
4508,2018,,,91
4509,2019,,,86
4510,2020,,,83
4511,2021,,,82
4512,2009,,,103
4513,2010,,,108
4514,2011,,,113
4515,2012,,,120
4516,2013,,,114
4517,2014,,,107
4518,2015,,,116
4519,2016,,,112
4520,2017,,,120
4521,2018,,,114
4522,2019,,,109
4523,2020,,,110
4524,2021,,,114
4525,2009,,,57
4526,2010,,,64
4527,2011,,,66
4528,2012,,,69
4529,2013,,,70
4530,2014,,,81
4531,2015,,,84
4532,2016,,,86
4533,2017,,,93
4534,2018,,,99
4535,2019,,,108
4536,2020,,,113
4537,2021,,,122
4538,2009,,,34
4539,2010,,,40
4540,2011,,,46
4541,2012,,,48
4542,2013,,,44
4543,2014,,,52
4544,2015,,,57
4545,2016,,,57
4546,2017,,,61
4547,2018,,,62
4548,2019,,,67
4549,2020,,,70
4550,2021,,,73
4551,2009,,,114
4552,2010,,,109
4553,2011,,,111
4554,2012,,,109
4555,2013,,,112
4556,2014,,,115
4557,2015,,,115
4558,2016,,,123
4559,2017,,,127
4560,2018,,,130
4561,2019,,,128
4562,2020,,,128
4563,2021,,,133
4564,2009,,,15
4565,2010,,,16
4566,2011,,,17
4567,2012,,,19
4568,2013,,,21
4569,2014,,,21
4570,2015,,,25
4571,2016,,,26
4572,2017,,,33
4573,2018,,,34
4574,2019,,,37
4575,2020,,,39
4576,2021,,,39
4577,2009,,,81
4578,2010,,,79
4579,2011,,,83
4580,2012,,,94
4581,2013,,,95
4582,2014,,,92
4583,2015,,,103
4584,2016,,,102
4585,2017,,,103
4586,2018,,,111
4587,2019,,,114
4588,2020,,,115
4589,2021,,,117
4590,2009,,,40
4591,2010,,,47
4592,2011,,,43
4593,2012,,,49
4594,2013,,,49
4595,2014,,,48
4596,2015,,,52
4597,2016,,,50
4598,2017,,,53
4599,2018,,,47
4600,2019,,,53
4601,2020,,,60
4602,2021,,,63
4603,2009,,,67
4604,2010,,,70
4605,2011,,,68
4606,2012,,,65
4607,2013,,,71
4608,2014,,,76
4609,2015,,,79
4610,2016,,,87
4611,2017,,,89
4612,2018,,,90
4613,2019,,,95
4614,2020,,,96
4615,2021,,,92
4616,2009,,,38
4617,2010,,,36
4618,2011,,,34
4619,2012,,,32
4620,2013,,,36
4621,2014,,,38
4622,2015,,,37
4623,2016,,,42
4624,2017,,,37
4625,2018,,,43
4626,2019,,,45
4627,2020,,,49
4628,2021,,,60
4629,2009,,,62
4630,2010,,,68
4631,2011,,,66
4632,2012,,,64
4633,2013,,,59
4634,2014,,,61
4635,2015,,,56
4636,2016,,,55
4637,2017,,,55
4638,2018,,,54
4639,2019,,,53
4640,2020,,,45
4641,2021,,,42
4642,2009,,,71
4643,2010,,,72
4644,2011,,,72
4645,2012,,,74
4646,2013,,,79
4647,2014,,,70
4648,2015,,,76
4649,2016,,,71
4650,2017,,,78
4651,2018,,,84
4652,2019,,,85
4653,2020,,,93
4654,2021,,,106
4655,2009,,,84
4656,2010,,,87
4657,2011,,,86
4658,2012,,,90
4659,2013,,,84
4660,2014,,,90
4661,2015,,,87
4662,2016,,,95
4663,2017,,,91
4664,2018,,,93
4665,2019,,,90
4666,2020,,,86
4667,2021,,,88
4668,2009,,,43
4669,2010,,,42
4670,2011,,,42
4671,2012,,,45
4672,2013,,,41
4673,2014,,,45
4674,2015,,,53
4675,2016,,,54
4676,2017,,,54
4677,2018,,,53
4678,2019,,,45
4679,2020,,,45
4680,2021,,,46
4681,2009,,,49
4682,2010,,,51
4683,2011,,,54
4684,2012,,,56
4685,2013,,,59
4686,2014,,,64
4687,2015,,,69
4688,2016,,,75
4689,2017,,,82
4690,2018,,,84
4691,2019,,,84
4692,2020,,,81
4693,2021,,,86
4694,2009,,,46
4695,2010,,,51
4696,2011,,,48
4697,2012,,,51
4698,2013,,,55
4699,2014,,,51
4700,2015,,,55
4701,2016,,,57
4702,2017,,,56
4703,2018,,,51
4704,2019,,,51
4705,2020,,,50
4706,2021,,,54
4707,2009,,,30
4708,2010,,,36
4709,2011,,,39
4710,2012,,,39
4711,2013,,,34
4712,2014,,,35
4713,2015,,,33
4714,2016,,,40
4715,2017,,,38
4716,2018,,,42
4717,2019,,,44
4718,2020,,,46
4719,2021,,,51
4720,2009,,,64
4721,2010,,,65
4722,2011,,,69
4723,2012,,,74
4724,2013,,,78
4725,2014,,,85
4726,2015,,,89
4727,2016,,,87
4728,2017,,,85
4729,2018,,,85
4730,2019,,,79
4731,2020,,,77
4732,2021,,,72
4733,2009,,,35
4734,2010,,,33
4735,2011,,,34
4736,2012,,,33
4737,2013,,,39
4738,2014,,,46
4739,2015,,,50
4740,2016,,,48
4741,2017,,,53
4742,2018,,,44
4743,2019,,,46
4744,2020,,,41
4745,2021,,,46
4746,2009,,,21
4747,2010,,,23
4748,2011,,,27
4749,2012,,,35
4750,2013,,,36
4751,2014,,,39
4752,2015,,,37
4753,2016,,,42
4754,2017,,,52
4755,2018,,,57
4756,2019,,,60
4757,2020,,,70
4758,2021,,,62
4759,2009,,,77
4760,2010,,,73
4761,2011,,,73
4762,2012,,,72
4763,2013,,,72
4764,2014,,,69
4765,2015,,,69
4766,2016,,,77
4767,2017,,,69
4768,2018,,,65
4769,2019,,,55
4770,2020,,,54
4771,2021,,,54
4772,2009,,,27
4773,2010,,,26
4774,2011,,,26
4775,2012,,,28
4776,2013,,,31
4777,2014,,,35
4778,2015,,,36
4779,2016,,,32
4780,2017,,,35
4781,2018,,,37
4782,2019,,,45
4783,2020,,,45
4784,2021,,,48
4785,2009,,,66
4786,2010,,,68
4787,2011,,,66
4788,2012,,,63
4789,2013,,,66
4790,2014,,,67
4791,2015,,,69
4792,2016,,,67
4793,2017,,,73
4794,2018,,,70
4795,2019,,,66
4796,2020,,,60
4797,2021,,,59
4798,2009,,,68
4799,2010,,,72
4800,2011,,,75
4801,2012,,,79
4802,2013,,,82
4803,2014,,,80
4804,2015,,,72
4805,2016,,,70
4806,2017,,,77
4807,2018,,,71
4808,2019,,,68
4809,2020,,,73
4810,2021,,,75
4811,2009,,,45
4812,2010,,,51
4813,2011,,,54
4814,2012,,,56
4815,2013,,,59
4816,2014,,,62
4817,2015,,,61
4818,2016,,,64
4819,2017,,,70
4820,2018,,,69
4821,2019,,,70
4822,2020,,,69
4823,2021,,,71
4824,2009,,,37
4825,2010,,,40
4826,2011,,,40
4827,2012,,,44
4828,2013,,,45
4829,2014,,,44
4830,2015,,,42
4831,2016,,,47
4832,2017,,,46
4833,2018,,,53
4834,2019,,,57
4835,2020,,,64
4836,2021,,,63
4837,2009,,,17
4838,2010,,,15
4839,2011,,,18
4840,2012,,,19
4841,2013,,,18
4842,2014,,,23
4843,2015,,,23
4844,2016,,,31
4845,2017,,,33
4846,2018,,,30
4847,2019,,,33
4848,2020,,,38
4849,2021,,,43
4850,2009,,,32
4851,2010,,,42
4852,2011,,,41
4853,2012,,,38
4854,2013,,,45
4855,2014,,,46
4856,2015,,,48
4857,2016,,,48
4858,2017,,,53
4859,2018,,,57
4860,2019,,,60
4861,2020,,,59
4862,2021,,,61
4863,2009,,,52
4864,2010,,,48
4865,2011,,,54
4866,2012,,,57
4867,2013,,,56
4868,2014,,,55
4869,2015,,,54
4870,2016,,,53
4871,2017,,,56
4872,2018,,,52
4873,2019,,,58
4874,2020,,,58
4875,2021,,,65
4876,2009,,,22
4877,2010,,,26
4878,2011,,,26
4879,2012,,,33
4880,2013,,,33
4881,2014,,,37
4882,2015,,,41
4883,2016,,,42
4884,2017,,,44
4885,2018,,,45
4886,2019,,,45
4887,2020,,,46
4888,2021,,,49
4889,2009,,,35
4890,2010,,,35
4891,2011,,,38
4892,2012,,,38
4893,2013,,,37
4894,2014,,,40
4895,2015,,,44
4896,2016,,,48
4897,2017,,,53
4898,2018,,,57
4899,2019,,,57
4900,2020,,,54
4901,2021,,,56
4902,2009,,,32
4903,2010,,,34
4904,2011,,,36
4905,2012,,,33
4906,2013,,,37
4907,2014,,,43
4908,2015,,,45
4909,2016,,,60
4910,2017,,,62
4911,2018,,,73
4912,2019,,,81
4913,2020,,,84
4914,2021,,,92
4915,2009,,,47
4916,2010,,,53
4917,2011,,,54
4918,2012,,,52
4919,2013,,,56
4920,2014,,,53
4921,2015,,,57
4922,2016,,,56
4923,2017,,,54
4924,2018,,,61
4925,2019,,,63
4926,2020,,,73
4927,2021,,,72
4940,2021,,,14
4941,2009,,,54
4942,2010,,,56
4943,2011,,,52
4944,2012,,,53
4945,2013,,,51
4946,2014,,,49
4947,2015,,,53
4948,2016,,,49
4949,2017,,,48
4950,2018,,,48
4951,2019,,,53
4952,2020,,,53
4953,2021,,,50
4954,2009,,,43
4955,2010,,,44
4956,2011,,,44
4957,2012,,,90
4958,2013,,,90
4959,2014,,,61
4960,2015,,,56
4961,2016,,,60
4962,2017,,,63
4963,2018,,,63
4964,2019,,,60
4965,2020,,,62
4966,2021,,,57
4967,2009,,,54
4968,2010,,,60
4969,2011,,,62
4970,2012,,,60
4971,2013,,,62
4972,2014,,,58
4973,2015,,,67
4974,2016,,,69
4975,2017,,,77
4976,2018,,,81
4977,2019,,,84
4978,2020,,,87
4979,2021,,,89
4980,2009,,,93
4981,2010,,,96
4982,2011,,,104
4983,2012,,,97
4984,2013,,,100
4985,2014,,,90
4986,2015,,,91
4987,2016,,,98
4988,2017,,,93
4989,2018,,,97
4990,2019,,,97
4991,2020,,,97
4992,2021,,,97
4993,2009,,,64
4994,2010,,,66
4995,2011,,,65
4996,2012,,,63
4997,2013,,,69
4998,2014,,,73
4999,2015,,,76
5000,2016,,,77
5001,2017,,,75
5002,2018,,,79
5003,2019,,,72
5004,2020,,,83
5005,2021,,,83
5006,2009,,,34
5007,2010,,,34
5008,2011,,,40
5009,2012,,,38
5010,2013,,,38
5011,2014,,,42
5012,2015,,,43
5013,2016,,,44
5014,2017,,,47
5015,2018,,,121
5016,2019,,,125
5017,2020,,,134
5018,2021,,,135
5019,2009,,,87
5020,2010,,,89
5021,2011,,,100
5022,2012,,,102
5023,2013,,,95
5024,2014,,,102
5025,2015,,,102
5026,2016,,,101
5027,2017,,,106
5028,2018,,,104
5029,2019,,,106
5030,2020,,,103
5031,2021,,,104
5032,2009,,,122
5033,2010,,,115
5034,2011,,,116
5035,2012,,,115
5036,2013,,,112
5037,2014,,,98
5038,2015,,,104
5039,2016,,,107
5040,2017,,,111
5041,2018,,,111
5042,2019,,,113
5043,2020,,,112
5044,2021,,,111
5045,2009,,,53
5046,2010,,,57
5047,2011,,,61
5048,2012,,,62
5049,2013,,,61
5050,2014,,,58
5051,2015,,,62
5052,2016,,,60
5053,2017,,,59
5054,2018,,,57
5055,2019,,,60
5056,2020,,,62
5057,2021,,,62
5058,2009,,,112
5059,2010,,,108
5060,2011,,,100
5061,2012,,,100
5062,2013,,,95
5063,2014,,,94
5064,2015,,,84
5065,2016,,,87
5066,2017,,,89
5067,2018,,,86
5068,2019,,,86
5069,2020,,,81
5070,2021,,,81
5071,2009,,,81
5072,2010,,,79
5073,2011,,,83
5074,2012,,,87
5075,2013,,,84
5076,2014,,,85
5077,2015,,,79
5078,2016,,,80
5079,2017,,,80
5080,2018,,,86
5081,2019,,,94
5082,2020,,,94
5083,2021,,,90
5084,2009,,,64
5085,2010,,,62
5086,2011,,,60
5087,2012,,,59
5088,2013,,,55
5089,2014,,,58
5090,2015,,,60
5091,2016,,,56
5092,2017,,,55
5093,2018,,,55
5094,2019,,,48
5095,2020,,,43
5096,2021,,,45
5097,2009,,,67
5098,2010,,,70
5099,2011,,,67
5100,2012,,,64
5101,2013,,,61
5102,2014,,,61
5103,2015,,,64
5104,2016,,,64
5105,2017,,,70
5106,2018,,,68
5107,2019,,,67
5108,2020,,,65
5109,2021,,,70
5110,2009,,,86
5111,2010,,,88
5112,2011,,,80
5113,2012,,,73
5114,2013,,,78
5115,2014,,,78
5116,2015,,,77
5117,2016,,,82
5118,2017,,,78
5119,2018,,,83
5120,2019,,,79
5121,2020,,,82
5122,2021,,,77
5123,2009,,,104
5124,2010,,,100
5125,2011,,,98
5126,2012,,,97
5127,2013,,,102
5128,2014,,,97
5129,2015,,,94
5130,2016,,,96
5131,2017,,,88
5132,2018,,,90
5133,2019,,,91
5134,2020,,,87
5135,2021,,,90
5136,2009,,,92
5137,2010,,,83
5138,2011,,,83
5139,2012,,,82
5140,2013,,,80
5141,2014,,,80
5142,2015,,,82
5143,2016,,,80
5144,2017,,,80
5145,2018,,,77
5146,2019,,,77
5147,2020,,,73
5148,2021,,,77
5149,2009,,,68
5150,2010,,,59
5151,2011,,,53
5152,2012,,,53
5153,2013,,,52
5154,2014,,,57
5155,2015,,,59
5156,2016,,,50
5157,2017,,,47
5158,2018,,,37
5159,2019,,,33
5160,2020,,,36
5161,2021,,,44
5162,2009,,,62
5163,2010,,,61
5164,2011,,,59
5165,2012,,,63
5166,2013,,,64
5167,2014,,,68
5168,2015,,,68
5169,2016,,,68
5170,2017,,,66
5171,2018,,,62
5172,2019,,,115
5173,2020,,,113
5174,2021,,,114
5175,2009,,,53
5176,2010,,,55
5177,2011,,,57
5178,2012,,,53
5179,2013,,,49
5180,2014,,,47
5181,2015,,,50
5182,2016,,,44
5183,2017,,,48
5184,2018,,,49
5185,2019,,,40
5186,2020,,,38
5187,2021,,,40
5188,2009,,,56
5189,2010,,,57
5190,2011,,,50
5191,2012,,,57
5192,2013,,,53
5193,2014,,,53
5194,2015,,,50
5195,2016,,,51
5196,2017,,,50
5197,2018,,,57
5198,2019,,,56
5199,2020,,,48
5200,2021,,,47
5201,2009,,,93
5202,2010,,,95
5203,2011,,,91
5204,2012,,,89
5205,2013,,,90
5206,2014,,,98
5207,2015,,,94
5208,2016,,,99
5209,2017,,,96
5210,2018,,,95
5211,2019,,,83
5212,2020,,,81
5213,2021,,,78
5214,2009,,,52
5215,2010,,,51
5216,2011,,,52
5217,2012,,,53
5218,2013,,,56
5219,2014,,,59
5220,2015,,,62
5221,2016,,,63
5222,2017,,,67
5223,2018,,,64
5224,2019,,,61
5225,2020,,,53
5226,2021,,,51
5227,2009,,,46
5228,2010,,,43
5229,2011,,,46
5230,2012,,,43
5231,2013,,,41
5232,2014,,,43
5233,2015,,,44
5234,2016,,,41
5235,2017,,,40
5236,2018,,,40
5237,2019,,,46
5238,2020,,,47
5239,2021,,,44
5240,2009,,,52
5241,2010,,,56
5242,2011,,,52
5243,2012,,,55
5244,2013,,,62
5245,2014,,,59
5246,2015,,,64
5247,2016,,,67
5248,2017,,,71
5249,2018,,,71
5250,2019,,,73
5251,2020,,,83
5252,2021,,,88
5253,2009,,,77
5254,2010,,,74
5255,2011,,,85
5256,2012,,,83
5257,2013,,,85
5258,2014,,,91
5259,2015,,,92
5260,2016,,,96
5261,2017,,,100
5262,2018,,,102
5263,2019,,,101
5264,2020,,,110
5265,2021,,,113
5266,2009,,,43
5267,2010,,,44
5268,2011,,,39
5269,2012,,,41
5270,2013,,,55
5271,2014,,,60
5272,2015,,,65
5273,2016,,,60
5274,2017,,,58
5275,2018,,,67
5276,2019,,,67
5277,2020,,,63
5278,2021,,,67
5279,2009,,,62
5280,2010,,,66
5281,2011,,,66
5282,2012,,,65
5283,2013,,,64
5284,2014,,,58
5285,2015,,,56
5286,2016,,,54
5287,2017,,,56
5288,2018,,,61
5289,2019,,,62
5290,2020,,,64
5291,2021,,,66
5292,2009,,,113
5293,2010,,,122
5294,2011,,,127
5295,2012,,,121
5296,2013,,,123
5297,2014,,,117
5298,2015,,,116
5299,2016,,,110
5300,2017,,,96
5301,2018,,,91
5302,2019,,,85
5303,2020,,,74
5304,2021,,,68
5305,2009,,,72
5306,2010,,,75
5307,2011,,,81
5308,2012,,,78
5309,2013,,,80
5310,2014,,,72
5311,2015,,,76
5312,2016,,,75
5313,2017,,,73
5314,2018,,,73
5315,2019,,,72
5316,2020,,,77
5317,2021,,,80
5318,2009,,,87
5319,2010,,,92
5320,2011,,,99
5321,2012,,,106
5322,2013,,,103
5323,2014,,,105
5324,2015,,,110
5325,2016,,,104
5326,2017,,,101
5327,2018,,,113
5328,2019,,,109
5329,2020,,,107
5330,2021,,,110
5331,2009,,,28
5332,2010,,,24
5333,2011,,,27
5334,2012,,,27
5335,2013,,,26
5336,2014,,,29
5337,2015,,,31
5338,2016,,,40
5339,2017,,,38
5340,2018,,,38
5341,2019,,,41
5342,2020,,,45
5343,2021,,,50
5344,2009,,,77
5345,2010,,,80
5346,2011,,,83
5347,2012,,,94
5348,2013,,,91
5349,2014,,,98
5350,2015,,,94
5351,2016,,,94
5352,2017,,,106
5353,2018,,,110
5354,2019,,,115
5355,2020,,,122
5356,2021,,,123
5357,2009,,,105
5358,2010,,,106
5359,2011,,,107
5360,2012,,,96
5361,2013,,,92
5362,2014,,,95
5363,2015,,,93
5364,2016,,,92
5365,2017,,,87
5366,2018,,,85
5367,2019,,,81
5368,2020,,,79
5369,2021,,,77
5370,2009,,,48
5371,2010,,,43
5372,2011,,,52
5373,2012,,,51
5374,2013,,,50
5375,2014,,,52
5376,2015,,,47
5377,2016,,,46
5378,2017,,,49
5379,2018,,,52
5380,2019,,,50
5381,2020,,,43
5382,2021,,,41
5383,2009,,,67
5384,2010,,,65
5385,2011,,,62
5386,2012,,,59
5387,2013,,,65
5388,2014,,,64
5389,2015,,,62
5390,2016,,,64
5391,2017,,,63
5392,2018,,,55
5393,2019,,,52
5394,2020,,,51
5395,2021,,,56
5396,2009,,,79
5397,2010,,,85
5398,2011,,,85
5399,2012,,,84
5400,2013,,,86
5401,2014,,,89
5402,2015,,,89
5403,2016,,,96
5404,2017,,,96
5405,2018,,,87
5406,2019,,,92
5407,2020,,,98
5408,2021,,,97
5409,2009,,,67
5410,2010,,,66
5411,2011,,,66
5412,2012,,,61
5413,2013,,,61
5414,2014,,,61
5415,2015,,,60
5416,2016,,,66
5417,2017,,,62
5418,2018,,,64
5419,2019,,,69
5420,2020,,,65
5421,2021,,,73
5422,2009,,,61
5423,2010,,,62
5424,2011,,,55
5425,2012,,,56
5426,2013,,,61
5427,2014,,,56
5428,2015,,,58
5429,2016,,,56
5430,2017,,,58
5431,2018,,,67
5432,2019,,,67
5433,2020,,,64
5434,2021,,,70
5435,2009,,,58
5436,2010,,,57
5437,2011,,,56
5438,2012,,,59
5439,2013,,,60
5440,2014,,,65
5441,2015,,,62
5442,2016,,,66
5443,2017,,,70
5444,2018,,,70
5445,2019,,,81
5446,2020,,,91
5447,2021,,,90
5448,2009,,,44
5449,2010,,,45
5450,2011,,,45
5451,2012,,,49
5452,2013,,,46
5453,2014,,,45
5454,2015,,,46
5455,2016,,,45
5456,2017,,,48
5457,2018,,,53
5458,2019,,,51
5459,2020,,,54
5460,2021,,,63
5461,2009,,,27
5462,2010,,,28
5463,2011,,,29
5464,2012,,,32
5465,2013,,,32
5466,2014,,,41
5467,2015,,,43
5468,2016,,,47
5469,2017,,,51
5470,2018,,,47
5471,2019,,,55
5472,2020,,,58
5473,2021,,,54
5474,2009,,,30
5475,2010,,,30
5476,2011,,,34
5477,2012,,,36
5478,2013,,,38
5479,2014,,,34
5480,2015,,,35
5481,2016,,,36
5482,2017,,,36
5483,2018,,,40
5484,2019,,,41
5485,2020,,,47
5486,2021,,,51
5487,2009,,,25
5488,2010,,,26
5489,2011,,,25
5490,2012,,,24
5491,2013,,,24
5492,2014,,,26
5493,2015,,,25
5494,2016,,,26
5495,2017,,,23
5496,2018,,,27
5497,2019,,,37
5498,2020,,,36
5499,2021,,,42
5505,2014,,,32
5506,2015,,,35
5507,2016,,,36
5508,2017,,,38
5509,2018,,,39
5510,2019,,,37
5511,2020,,,39
5512,2021,,,50
5513,2009,,,95
5514,2010,,,100
5515,2011,,,96
5516,2012,,,98
5517,2013,,,94
5518,2014,,,87
5519,2015,,,89
5520,2016,,,152
5521,2017,,,149
5522,2018,,,139
5523,2019,,,133
5524,2020,,,126
5525,2021,,,129
5526,2009,,,57
5527,2010,,,61
5528,2011,,,56
5529,2012,,,60
5530,2013,,,60
5531,2014,,,61
5532,2015,,,59
5533,2016,,,62
5534,2017,,,58
5535,2018,,,60
5536,2019,,,59
5537,2020,,,61
5538,2021,,,71
5539,2009,,,88
5540,2010,,,88
5541,2011,,,90
5542,2012,,,93
5543,2013,,,93
5544,2014,,,91
5545,2015,,,96
5546,2016,,,85
5547,2017,,,91
5548,2018,,,93
5549,2019,,,94
5550,2020,,,92
5551,2021,,,94
5552,2009,,,79
5553,2010,,,80
5554,2011,,,131
5555,2012,,,136
5556,2013,,,133
5557,2014,,,134
5558,2015,,,135
5559,2016,,,137
5560,2017,,,134
5561,2018,,,128
5562,2019,,,125
5563,2020,,,125
5564,2021,,,129
5565,2009,,,42
5566,2010,,,40
5567,2011,,,44
5568,2012,,,45
5569,2013,,,43
5570,2014,,,49
5571,2015,,,50
5572,2016,,,55
5573,2017,,,61
5574,2018,,,69
5575,2019,,,66
5576,2020,,,71
5577,2021,,,76
5578,2009,,,98
5579,2010,,,93
5580,2011,,,95
5581,2012,,,90
5582,2013,,,91
5583,2014,,,86
5584,2015,,,81
5585,2016,,,82
5586,2017,,,86
5587,2018,,,85
5588,2019,,,84
5589,2020,,,87
5590,2021,,,88
5591,2009,,,94
5592,2010,,,98
5593,2011,,,106
5594,2012,,,105
5595,2013,,,108
5596,2014,,,111
5597,2015,,,112
5598,2016,,,109
5599,2017,,,109
5600,2018,,,108
5601,2019,,,116
5602,2020,,,121
5603,2021,,,122
5604,2009,,,60
5605,2010,,,59
5606,2011,,,55
5607,2012,,,56
5608,2013,,,54
5609,2014,,,52
5610,2015,,,53
5611,2016,,,49
5612,2017,,,53
5613,2018,,,52
5614,2019,,,60
5615,2020,,,63
5616,2021,,,58
5617,2009,,,72
5618,2010,,,71
5619,2011,,,71
5620,2012,,,71
5621,2013,,,75
5622,2014,,,70
5623,2015,,,77
5624,2016,,,82
5625,2017,,,81
5626,2018,,,82
5627,2019,,,81
5628,2020,,,83
5629,2021,,,83
5630,2009,,,68
5631,2010,,,68
5632,2011,,,67
5633,2012,,,69
5634,2013,,,72
5635,2014,,,83
5636,2015,,,87
5637,2016,,,91
5638,2017,,,92
5639,2018,,,88
5640,2019,,,95
5641,2020,,,99
5642,2021,,,103
5643,2009,,,67
5644,2010,,,69
5645,2011,,,62
5646,2012,,,67
5647,2013,,,61
5648,2014,,,66
5649,2015,,,61
5650,2016,,,59
5651,2017,,,59
5652,2018,,,62
5653,2019,,,60
5654,2020,,,57
5655,2021,,,64
5656,2009,,,61
5657,2010,,,63
5658,2011,,,66
5659,2012,,,69
5660,2013,,,73
5661,2014,,,73
5662,2015,,,74
5663,2016,,,72
5664,2017,,,71
5665,2018,,,73
5666,2019,,,67
5667,2020,,,70
5668,2021,,,73
5669,2009,,,32
5670,2010,,,32
5671,2011,,,33
5672,2012,,,32
5673,2013,,,36
5674,2014,,,39
5675,2015,,,39
5676,2016,,,42
5677,2017,,,44
5678,2018,,,47
5679,2019,,,46
5680,2020,,,45
5681,2021,,,45
5682,2009,,,61
5683,2010,,,72
5684,2011,,,78
5685,2012,,,75
5686,2013,,,76
5687,2014,,,82
5688,2015,,,74
5689,2016,,,72
5690,2017,,,82
5691,2018,,,88
5692,2019,,,90
5693,2020,,,92
5694,2021,,,95
5695,2009,,,69
5696,2010,,,67
5697,2011,,,70
