Year,Gender,GeoCode,Value
5716,2017,,,14
5717,2018,,,15
5718,2019,,,15
5719,2020,,,11
5720,2021,,,10
5721,2009,,,9
5722,2010,,,8
5723,2011,,,27
5724,2012,,,26
5725,2013,,,27
5726,2014,,,28
5727,2015,,,29
5728,2016,,,29
5729,2017,,,30
5730,2018,,,34
5731,2019,,,27
5732,2020,,,28
5733,2021,,,28
5734,2009,,,14
5735,2010,,,12
5736,2011,,,15
5737,2012,,,23
5738,2013,,,18
5739,2014,,,16
5740,2015,,,19
5741,2016,,,18
5742,2017,,,12
5743,2018,,,14
5744,2019,,,17
5745,2020,,,15
5746,2021,,,15
5747,2009,,,31
5748,2010,,,33
5749,2011,,,30
5750,2012,,,32
5751,2013,,,26
5752,2014,,,33
5753,2015,,,28
5754,2016,,,38
5755,2017,,,33
5756,2018,,,40
5757,2019,,,35
5758,2020,,,35
5759,2021,,,32
5760,2009,,,41
5761,2010,,,51
5762,2011,,,46
5763,2012,,,51
5764,2013,,,50
5765,2014,,,63
5766,2015,,,56
5767,2016,,,60
5768,2017,,,49
5769,2018,,,46
5770,2019,,,41
5771,2020,,,35
5772,2021,,,34
5773,2009,,,22
5774,2010,,,16
5775,2011,,,13
5776,2012,,,14
5777,2013,,,10
5778,2014,,,10
5779,2015,,,16
5780,2016,,,16
5781,2017,,,13
5782,2018,,,13
5783,2019,,,13
5784,2020,,,11
5785,2021,,,19
5786,2009,,,14
5787,2010,,,14
5788,2011,,,17
5789,2012,,,23
5790,2013,,,22
5791,2014,,,27
5792,2015,,,20
5793,2016,,,22
5794,2017,,,23
5795,2018,,,23
5796,2019,,,23
5797,2020,,,16
5798,2021,,,19
5799,2009,,,20
5800,2010,,,20
5801,2011,,,24
5802,2012,,,21
5803,2013,,,23
5804,2014,,,29
5805,2015,,,26
5806,2016,,,25
5807,2017,,,27
5808,2018,,,29
5809,2019,,,32
5810,2020,,,26
5811,2021,,,22
5812,2009,,,18
5813,2010,,,13
5814,2011,,,20
5815,2012,,,24
5816,2013,,,20
5817,2014,,,19
5818,2015,,,19
5819,2016,,,19
5820,2017,,,16
5821,2018,,,19
5822,2019,,,25
5823,2020,,,21
5824,2021,,,24
5825,2009,,,26
5826,2010,,,25
5827,2011,,,24
5828,2012,,,28
5829,2013,,,28
5830,2014,,,29
5831,2015,,,28
5832,2016,,,27
5833,2017,,,32
5834,2018,,,30
5835,2019,,,20
5836,2020,,,25
5837,2021,,,22
5838,2009,,,23
5839,2010,,,24
5840,2011,,,23
5841,2012,,,27
5842,2013,,,27
5843,2014,,,27
5844,2015,,,31
5845,2016,,,22
5846,2017,,,20
5847,2018,,,17
5848,2019,,,17
5849,2020,,,16
5850,2021,,,16
5851,2009,,,10
5852,2010,,,10
5853,2011,,,14
5854,2012,,,18
5855,2013,,,14
5856,2014,,,11
5857,2015,,,14
5858,2016,,,17
5859,2017,,,19
5860,2018,,,18
5861,2019,,,12
5862,2020,,,10
5863,2021,,,11
5864,2009,,,18
5865,2010,,,18
5866,2011,,,19
5867,2012,,,19
5868,2013,,,16
5869,2014,,,16
5870,2015,,,13
5871,2016,,,17
5872,2017,,,15
5873,2018,,,13
5874,2019,,,15
5875,2020,,,14
5876,2021,,,15
5877,2009,,,14
5878,2010,,,13
5879,2011,,,15
5880,2012,,,10
5881,2013,,,14
5882,2014,,,14
5883,2015,,,15
5884,2016,,,15
5885,2017,,,16
5886,2018,,,14
5887,2019,,,15
5888,2020,,,19
5889,2021,,,19
5890,2009,,,9
5891,2010,,,7
5892,2011,,,6
5893,2012,,,8
5894,2013,,,12
5895,2014,,,12
5896,2015,,,12
5897,2016,,,12
5898,2017,,,13
5899,2018,,,17
5900,2019,,,12
5901,2020,,,11
5902,2021,,,11
5903,2009,,,42
5904,2010,,,47
5905,2011,,,52
5906,2012,,,50
5907,2013,,,45
5908,2014,,,23
5909,2015,,,25
5910,2016,,,30
5911,2017,,,36
5912,2018,,,27
5913,2019,,,26
5914,2020,,,25
5915,2021,,,27
5916,2009,,,43
5917,2010,,,50
5918,2011,,,56
5919,2012,,,52
5920,2013,,,52
5921,2014,,,57
5922,2015,,,56
5923,2016,,,53
5924,2017,,,49
5925,2018,,,56
5926,2019,,,55
5927,2020,,,53
5928,2021,,,59
5929,2009,,,29
5930,2010,,,33
5931,2011,,,35
5932,2012,,,36
5933,2013,,,37
5934,2014,,,35
5935,2015,,,34
5936,2016,,,36
5937,2017,,,34
5938,2018,,,27
5939,2019,,,31
5940,2020,,,30
5941,2021,,,32
5942,2009,,,18
5943,2010,,,16
5944,2011,,,18
5945,2012,,,22
5946,2013,,,27
5947,2014,,,24
5948,2015,,,21
5949,2016,,,22
5950,2017,,,23
5951,2018,,,27
5952,2019,,,23
5953,2020,,,19
5954,2021,,,15
5955,2009,,,33
5956,2010,,,35
5957,2011,,,33
5958,2012,,,34
5959,2013,,,35
5960,2014,,,34
5961,2015,,,35
5962,2016,,,43
5963,2017,,,35
5964,2018,,,33
5965,2019,,,32
5966,2020,,,40
5967,2021,,,36
5968,2009,,,67
5969,2010,,,67
5970,2011,,,40
5971,2012,,,47
5972,2013,,,50
5973,2014,,,49
5974,2015,,,53
5975,2016,,,52
5976,2017,,,51
5977,2018,,,55
5978,2019,,,53
5979,2020,,,49
5980,2021,,,50
5981,2009,,,48
5982,2010,,,52
5983,2011,,,63
5984,2012,,,69
5985,2013,,,73
5986,2014,,,65
5987,2015,,,67
5988,2016,,,80
5989,2017,,,80
5990,2018,,,65
5991,2019,,,71
5992,2020,,,67
5993,2021,,,37
5994,2009,,,11
5995,2010,,,13
5996,2011,,,10
5997,2012,,,11
5998,2013,,,13
5999,2014,,,17
6000,2015,,,15
6001,2016,,,13
6002,2017,,,16
6003,2018,,,16
6004,2019,,,15
6005,2020,,,13
6006,2021,,,13
6007,2009,,,22
6008,2010,,,27
6009,2011,,,25
6010,2012,,,25
6011,2013,,,29
6012,2014,,,26
6013,2015,,,21
6014,2016,,,22
6015,2017,,,23
6016,2018,,,20
6017,2019,,,20
6018,2020,,,21
6019,2021,,,23
6020,2009,,,35
6021,2010,,,41
6022,2011,,,51
6023,2012,,,49
6024,2013,,,45
6025,2014,,,49
6026,2015,,,56
6027,2016,,,59
6028,2017,,,56
6029,2018,,,47
6030,2019,,,48
6031,2020,,,51
6032,2021,,,48
6035,2011,,,43
6036,2012,,,48
6037,2013,,,48
6038,2014,,,41
6039,2015,,,49
6040,2016,,,42
6041,2017,,,43
6042,2018,,,52
6043,2019,,,52
6044,2020,,,49
6045,2021,,,47
6051,2014,,,17
6052,2015,,,22
6053,2016,,,21
6054,2017,,,21
6055,2018,,,19
6056,2019,,,17
6057,2020,,,16
6058,2021,,,17
6071,2021,,,31
6072,2009,,,39
6073,2010,,,45
6074,2011,,,43
6075,2012,,,38
6076,2013,,,34
6077,2014,,,35
6078,2015,,,31
6079,2016,,,33
6080,2017,,,33
6081,2018,,,31
6082,2019,,,33
6083,2020,,,32
6084,2021,,,30
6085,2009,,,31
6086,2010,,,30
6087,2011,,,29
6088,2012,,,25
6089,2013,,,25
6090,2014,,,31
6091,2015,,,31
6092,2016,,,30
6093,2017,,,31
6094,2018,,,27
6095,2019,,,28
6096,2020,,,27
6097,2021,,,29
6098,2009,,,15
6099,2010,,,13
6100,2011,,,13
6101,2012,,,15
6102,2013,,,10
6103,2014,,,9
6104,2015,,,15
6105,2016,,,16
6106,2017,,,14
6107,2018,,,15
6108,2019,,,15
6109,2020,,,14
6110,2021,,,14
6111,2009,,,15
6112,2010,,,18
6113,2011,,,20
6114,2012,,,17
6115,2013,,,14
6116,2014,,,14
6117,2015,,,16
6118,2016,,,13
6119,2017,,,14
6120,2018,,,17
6121,2019,,,17
6122,2020,,,23
6123,2021,,,18
6124,2009,,,28
6125,2010,,,32
6126,2011,,,30
6127,2012,,,27
6128,2013,,,27
6129,2014,,,22
6130,2015,,,24
6131,2016,,,22
6132,2017,,,19
6133,2018,,,21
6134,2019,,,16
6135,2020,,,14
6136,2021,,,13
6137,2009,,,8
6138,2010,,,9
6139,2011,,,8
6140,2012,,,5
6141,2013,,,9
6142,2014,,,9
6143,2015,,,7
6144,2016,,,7
6145,2017,,,8
6146,2018,,,9
6147,2019,,,13
6148,2020,,,12
6149,2021,,,14
6150,2009,,,25
6151,2010,,,17
6152,2011,,,19
6153,2012,,,16
6154,2013,,,15
6155,2014,,,16
6156,2015,,,15
6157,2016,,,15
6158,2017,,,16
6159,2018,,,15
6160,2019,,,14
6161,2020,,,11
6162,2021,,,11
6163,2009,,,13
6164,2010,,,13
6165,2011,,,17
6166,2012,,,14
6167,2013,,,13
6168,2014,,,12
6169,2015,,,9
6170,2016,,,9
6171,2017,,,11
6172,2018,,,11
6173,2019,,,10
6174,2020,,,11
6175,2021,,,9
6176,2009,,,15
6177,2010,,,16
6178,2011,,,14
6179,2012,,,13
6180,2013,,,8
6181,2014,,,7
6182,2015,,,10
6183,2016,,,5
6184,2017,,,6
6185,2018,,,7
6186,2019,,,8
6187,2020,,,5
6188,2021,,,7
6189,2009,,,5
6190,2010,,,4
6191,2011,,,3
6192,2012,,,5
6193,2013,,,8
6194,2014,,,9
6195,2015,,,7
6196,2016,,,5
6197,2017,,,7
6198,2018,,,8
6199,2019,,,7
6200,2020,,,7
6201,2021,,,7
6202,2009,,,27
6203,2010,,,31
6204,2011,,,31
6205,2012,,,30
6206,2013,,,26
6207,2014,,,25
6208,2015,,,27
6209,2016,,,34
6210,2017,,,28
6211,2018,,,27
6212,2019,,,22
6213,2020,,,21
6214,2021,,,25
6215,2009,,,15
6216,2010,,,17
6217,2011,,,9
6218,2012,,,8
6219,2013,,,10
6220,2014,,,9
6221,2015,,,8
6222,2016,,,6
6223,2017,,,5
6224,2018,,,6
6225,2019,,,8
6226,2020,,,12
6227,2021,,,11
6228,2009,,,29
6229,2010,,,30
6230,2011,,,24
6231,2012,,,19
6232,2013,,,20
6233,2014,,,23
6234,2015,,,19
6235,2016,,,20
6236,2017,,,19
6237,2018,,,19
6238,2019,,,20
6239,2020,,,18
6240,2021,,,20
6241,2009,,,18
6242,2010,,,17
6243,2011,,,14
6244,2012,,,15
6245,2013,,,10
6246,2014,,,11
6247,2015,,,13
6248,2016,,,15
6249,2017,,,11
6250,2018,,,12
6251,2019,,,12
6252,2020,,,14
6253,2021,,,14
6254,2009,,,25
6255,2010,,,25
6256,2011,,,31
6257,2012,,,42
6258,2013,,,37
6259,2014,,,34
6260,2015,,,32
6261,2016,,,34
6262,2017,,,43
6263,2018,,,37
6264,2019,,,38
6265,2020,,,36
6266,2021,,,33
6267,2009,,,16
6268,2010,,,14
6269,2011,,,12
6270,2012,,,12
6271,2013,,,10
6272,2014,,,10
6273,2015,,,12
6274,2016,,,12
6275,2017,,,13
6276,2018,,,14
6277,2019,,,14
6278,2020,,,10
6279,2021,,,10
6280,2009,,,12
6281,2010,,,8
6282,2011,,,14
6283,2012,,,13
6284,2013,,,15
6285,2014,,,14
6286,2015,,,19
6287,2016,,,11
6288,2017,,,16
6289,2018,,,19
6290,2019,,,15
6291,2020,,,14
6292,2021,,,16
6293,2009,,,8
6294,2010,,,6
6295,2011,,,10
6296,2012,,,8
6297,2013,,,10
6298,2014,,,9
6299,2015,,,11
6300,2016,,,13
6301,2017,,,13
6302,2018,,,8
6303,2019,,,9
6304,2020,,,8
6305,2021,,,8
6306,2009,,,16
6307,2010,,,13
6308,2011,,,11
6309,2012,,,12
6310,2013,,,11
6311,2014,,,8
6312,2015,,,8
6313,2016,,,6
6314,2017,,,8
6315,2018,,,10
6316,2019,,,10
6317,2020,,,5
6318,2021,,,4
6319,2009,,,15
6320,2010,,,16
6321,2011,,,16
6322,2012,,,13
6323,2013,,,14
6324,2014,,,12
6325,2015,,,11
6326,2016,,,11
6327,2017,,,12
6328,2018,,,15
6329,2019,,,18
6330,2020,,,12
6331,2021,,,12
6332,2009,,,33
6333,2010,,,38
6334,2011,,,33
6335,2012,,,30
6336,2013,,,21
6337,2014,,,22
6338,2015,,,23
6339,2016,,,19
6340,2017,,,30
6341,2018,,,33
6342,2019,,,23
6343,2020,,,21
6344,2021,,,21
6345,2009,,,26
6346,2010,,,23
6347,2011,,,26
6348,2012,,,32
6349,2013,,,34
6350,2014,,,34
6351,2015,,,32
6352,2016,,,37
6353,2017,,,31
6354,2018,,,27
6355,2019,,,31
6356,2020,,,30
6357,2021,,,29
6358,2009,,,44
6359,2010,,,47
6360,2011,,,40
6361,2012,,,37
6362,2013,,,40
6363,2014,,,38
6364,2015,,,39
6365,2016,,,32
6366,2017,,,28
6367,2018,,,28
6368,2019,,,32
6369,2020,,,29
6370,2021,,,27
6371,2009,,,16
6372,2010,,,23
6373,2011,,,19
6374,2012,,,14
6375,2013,,,14
6376,2014,,,10
6377,2015,,,8
6378,2016,,,11
6379,2017,,,16
6380,2018,,,10
6381,2019,,,14
6382,2020,,,14
6383,2021,,,16
6384,2009,,,24
6385,2010,,,23
6386,2011,,,19
6387,2012,,,16
6388,2013,,,9
6389,2014,,,12
6390,2015,,,11
6391,2016,,,8
6392,2017,,,7
6393,2018,,,9
6394,2019,,,12
6395,2020,,,18
6396,2021,,,21
6397,2009,,,22
6398,2010,,,22
6399,2011,,,21
6400,2012,,,20
6401,2013,,,17
6402,2014,,,19
6403,2015,,,20
6404,2016,,,21
6405,2017,,,18
6406,2018,,,19
6407,2019,,,18
6408,2020,,,16
6409,2021,,,16
6410,2009,,,8
6411,2010,,,8
6412,2011,,,15
6413,2012,,,14
6414,2013,,,13
6415,2014,,,14
6416,2015,,,11
6417,2016,,,15
6418,2017,,,13
6419,2018,,,12
6420,2019,,,10
6421,2020,,,9
6422,2021,,,10
6423,2009,,,14
6424,2010,,,17
6425,2011,,,15
6426,2012,,,12
6427,2013,,,16
6428,2014,,,12
6429,2015,,,13
6430,2016,,,14
6431,2017,,,15
6432,2018,,,16
6433,2019,,,12
6434,2020,,,11
6435,2021,,,11
6436,2009,,,31
6437,2010,,,27
6438,2011,,,31
6439,2012,,,29
6440,2013,,,25
6441,2014,,,25
6442,2015,,,23
6443,2016,,,23
6444,2017,,,25
6445,2018,,,28
6446,2019,,,28
6447,2020,,,22
6448,2021,,,19
6449,2009,,,18
6450,2010,,,22
6451,2011,,,24
6452,2012,,,19
6453,2013,,,20
6454,2014,,,17
6455,2015,,,18
6456,2016,,,15
6457,2017,,,18
6458,2018,,,18
6459,2019,,,18
6460,2020,,,18
6461,2021,,,23
6462,2009,,,12
6463,2010,,,13
6464,2011,,,20
6465,2012,,,20
6466,2013,,,17
6467,2014,,,13
6468,2015,,,17
6469,2016,,,15
6470,2017,,,15
6471,2018,,,11
6472,2019,,,12
6473,2020,,,11
6474,2021,,,10
6475,2009,,,14
6476,2010,,,16
6477,2011,,,15
6478,2012,,,14
6479,2013,,,16
6480,2014,,,14
6481,2015,,,14
6482,2016,,,18
6483,2017,,,19
6484,2018,,,18
6485,2019,,,14
6486,2020,,,13
6487,2021,,,14
6488,2009,,,11
6489,2010,,,11
6490,2011,,,14
6491,2012,,,14
6492,2013,,,11
6493,2014,,,10
6494,2015,,,14
6495,2016,,,14
6496,2017,,,17
6497,2018,,,16
6498,2019,,,17
6499,2020,,,15
6500,2021,,,12
6501,2009,,,12
6502,2010,,,18
6503,2011,,,13
6504,2012,,,16
6505,2013,,,14
6506,2014,,,17
6507,2015,,,22
6508,2016,,,25
6509,2017,,,21
6510,2018,,,17
6511,2019,,,16
6512,2020,,,16
6513,2021,,,18
6514,2009,,,10
6515,2010,,,11
6516,2011,,,12
6517,2012,,,12
6518,2013,,,11
6519,2014,,,9
6520,2015,,,12
6521,2016,,,6
6522,2017,,,7
6523,2018,,,10
6524,2019,,,11
6525,2020,,,11
6526,2021,,,12
6527,2009,,,21
6528,2010,,,21
6529,2011,,,21
6530,2012,,,21
6531,2013,,,14
6532,2014,,,14
6533,2015,,,14
6534,2016,,,16
6535,2017,,,15
6536,2018,,,17
6537,2019,,,20
6538,2020,,,19
6539,2021,,,19
6540,2009,,,17
6541,2010,,,17
6542,2011,,,24
6543,2012,,,24
6544,2013,,,22
6545,2014,,,20
6546,2015,,,19
6547,2016,,,22
6548,2017,,,24
6549,2018,,,22
6550,2019,,,20
6551,2020,,,22
6552,2021,,,22
6553,2009,,,13
6554,2010,,,15
6555,2011,,,13
6556,2012,,,10
6557,2013,,,10
6558,2014,,,8
6559,2015,,,19
6560,2016,,,18
6561,2017,,,25
6562,2018,,,21
6563,2019,,,20
6564,2020,,,22
6565,2021,,,20
6566,2009,,,14
6567,2010,,,16
6568,2011,,,14
6569,2012,,,21
6570,2013,,,25
6571,2014,,,23
6572,2015,,,24
6573,2016,,,23
6574,2017,,,17
6575,2018,,,20
6576,2019,,,14
6577,2020,,,14
6578,2021,,,13
6579,2009,,,23
6580,2010,,,24
6581,2011,,,20
6582,2012,,,17
6583,2013,,,18
6584,2014,,,18
6585,2015,,,21
6586,2016,,,22
6587,2017,,,20
6588,2018,,,16
6589,2019,,,17
6590,2020,,,16
6591,2021,,,23
6592,2009,,,20
6593,2010,,,18
6594,2011,,,17
6595,2012,,,15
6596,2013,,,17
6597,2014,,,18
6598,2015,,,26
6599,2016,,,26
6600,2017,,,25
6601,2018,,,24
6602,2019,,,20
6603,2020,,,23
6604,2021,,,24
6605,2009,,,18
6606,2010,,,15
6607,2011,,,13
6608,2012,,,18
6609,2013,,,24
6610,2014,,,17
6611,2015,,,18
6612,2016,,,19
6613,2017,,,15
6614,2018,,,20
6615,2019,,,17
6616,2020,,,19
6617,2021,,,26
6618,2009,,,6
6619,2010,,,11
6620,2011,,,20
6621,2012,,,20
6622,2013,,,24
6623,2014,,,25
6624,2015,,,21
6625,2016,,,24
6626,2017,,,21
6627,2018,,,24
6628,2019,,,20
6629,2020,,,25
6630,2021,,,21
6631,2009,,,18
6632,2010,,,16
6633,2011,,,17
6634,2012,,,20
6635,2013,,,24
6636,2014,,,19
6637,2015,,,18
6638,2016,,,13
6639,2017,,,11
6640,2018,,,13
6641,2019,,,15
6642,2020,,,17
6643,2021,,,14
6644,2009,,,34
6645,2010,,,32
6646,2011,,,31
6647,2012,,,29
6648,2013,,,28
6649,2014,,,25
6650,2015,,,23
6651,2016,,,25
6652,2017,,,18
6653,2018,,,17
6654,2019,,,25
6655,2020,,,21
6656,2021,,,19
6657,2009,,,38
6658,2010,,,40
6659,2011,,,40
6660,2012,,,39
6661,2013,,,40
6662,2014,,,33
6663,2015,,,36
6664,2016,,,30
6665,2017,,,28
6666,2018,,,28
6667,2019,,,24
6668,2020,,,24
6669,2021,,,22
6670,2009,,,28
6671,2010,,,25
6672,2011,,,29
6673,2012,,,21
6674,2013,,,15
6675,2014,,,14
6676,2015,,,15
6677,2016,,,16
6678,2017,,,17
6679,2018,,,18
6680,2019,,,17
6681,2020,,,21
6682,2021,,,20
6683,2009,,,9
6684,2010,,,7
6685,2011,,,13
6686,2012,,,10
6687,2013,,,13
6688,2014,,,12
6689,2015,,,12
6690,2016,,,12
6691,2017,,,12
6692,2018,,,12
6693,2019,,,14
6694,2020,,,10
6695,2021,,,13
6696,2009,,,19
6697,2010,,,19
6698,2011,,,16
6699,2012,,,17
6700,2013,,,15
6701,2014,,,14
6702,2015,,,16
6703,2016,,,15
6704,2017,,,13
6705,2018,,,9
6706,2019,,,13
6707,2020,,,13
6708,2021,,,11
6709,2009,,,20
6710,2010,,,22
6711,2011,,,23
6712,2012,,,16
6713,2013,,,13
6714,2014,,,15
6715,2015,,,15
6716,2016,,,14
6717,2017,,,15
6718,2018,,,14
6719,2019,,,15
6720,2020,,,21
6721,2021,,,21
6722,2009,,,15
6723,2010,,,13
6724,2011,,,11
6725,2012,,,10
6726,2013,,,13
6727,2014,,,14
6728,2015,,,19
6729,2016,,,19
6730,2017,,,17
6731,2018,,,18
6732,2019,,,14
6733,2020,,,18
6734,2021,,,17
6735,2009,,,17
6736,2010,,,16
6737,2011,,,13
6738,2012,,,12
6739,2013,,,9
6740,2014,,,16
6741,2015,,,18
6742,2016,,,19
6743,2017,,,17
6744,2018,,,22
6745,2019,,,17
6746,2020,,,23
6747,2021,,,22
6748,2009,,,16
6749,2010,,,17
6750,2011,,,18
6751,2012,,,16
6752,2013,,,13
6753,2014,,,14
6754,2015,,,15
6755,2016,,,16
6756,2017,,,15
6757,2018,,,16
6758,2019,,,18
6759,2020,,,16
6760,2021,,,16
6761,2009,,,13
6762,2010,,,15
6763,2011,,,17
6764,2012,,,15
6765,2013,,,17
6766,2014,,,18
6767,2015,,,18
6768,2016,,,15
6769,2017,,,15
6770,2018,,,18
6771,2019,,,12
6772,2020,,,15
6773,2021,,,17
6774,2009,,,24
6775,2010,,,26
6776,2011,,,23
6777,2012,,,22
6778,2013,,,22
6779,2014,,,20
6780,2015,,,15
6781,2016,,,31
6782,2017,,,23
6783,2018,,,24
6784,2019,,,23
6785,2020,,,18
6786,2021,,,19
6787,2009,,,25
6788,2010,,,22
6789,2011,,,24
6790,2012,,,25
6791,2013,,,21
6792,2014,,,25
6793,2015,,,20
6794,2016,,,20
6795,2017,,,23
6796,2018,,,28
6797,2019,,,19
6798,2020,,,21
6799,2021,,,23
6800,2009,,,8
6801,2010,,,6
6802,2011,,,16
6803,2012,,,14
6804,2013,,,11
6805,2014,,,16
6806,2015,,,11
6807,2016,,,8
6808,2017,,,13
6809,2018,,,16
6810,2019,,,18
6811,2020,,,19
6812,2021,,,17
6813,2009,,,11
6814,2010,,,15
6815,2011,,,16
6816,2012,,,20
6817,2013,,,18
6818,2014,,,22
6819,2015,,,26
6820,2016,,,24
6821,2017,,,22
6822,2018,,,23
6823,2019,,,23
6824,2020,,,20
6825,2021,,,19
6826,2009,,,22
6827,2010,,,24
6828,2011,,,23
6829,2012,,,19
6830,2013,,,20
6831,2014,,,19
6832,2015,,,19
6833,2016,,,18
6834,2017,,,19
6835,2018,,,19
6836,2019,,,20
6837,2020,,,19
6838,2021,,,17
6839,2009,,,18
6840,2010,,,22
6841,2011,,,17
6842,2012,,,18
6843,2013,,,14
6844,2014,,,14
6845,2015,,,13
6846,2016,,,18
6847,2017,,,15
6848,2018,,,13
6849,2019,,,12
6850,2020,,,13
6851,2021,,,14
6852,2009,,,21
6853,2010,,,22
6854,2011,,,19
6855,2012,,,17
6856,2013,,,23
6857,2014,,,23
6858,2015,,,22
6859,2016,,,24
6860,2017,,,24
6861,2018,,,22
6862,2019,,,29
6863,2020,,,25
6864,2021,,,24
6865,2009,,,17
6866,2010,,,20
6867,2011,,,17
6868,2012,,,16
6869,2013,,,10
6870,2014,,,12
6871,2015,,,17
6872,2016,,,16
6873,2017,,,15
6874,2018,,,16
6875,2019,,,14
6876,2020,,,17
6877,2021,,,16
6878,2009,,,21
6879,2010,,,19
6880,2011,,,26
6881,2012,,,23
6882,2013,,,35
6883,2014,,,27
6884,2015,,,23
6885,2016,,,27
6886,2017,,,27
6887,2018,,,28
6888,2019,,,27
6889,2020,,,25
6890,2021,,,27
6891,2009,,,19
6892,2010,,,22
6893,2011,,,18
6894,2012,,,24
6895,2013,,,20
6896,2014,,,23
6897,2015,,,24
6898,2016,,,24
6899,2017,,,22
6900,2018,,,20
6901,2019,,,25
6902,2020,,,31
6903,2021,,,26
6904,2009,,,16
6905,2010,,,17
6906,2011,,,19
6907,2012,,,22
6908,2013,,,27
6909,2014,,,29
6910,2015,,,30
6911,2016,,,34
6912,2017,,,34
6913,2018,,,38
6914,2019,,,33
6915,2020,,,25
6916,2021,,,30
6917,2009,,,16
6918,2010,,,16
6919,2011,,,14
6920,2012,,,19
6921,2013,,,19
6922,2014,,,18
6923,2015,,,21
6924,2016,,,23
6925,2017,,,24
6926,2018,,,25
6927,2019,,,18
6928,2020,,,21
6929,2021,,,19
6930,2009,,,20
6931,2010,,,22
6932,2011,,,16
6933,2012,,,19
6934,2013,,,21
6935,2014,,,31
6936,2015,,,29
6937,2016,,,23
6938,2017,,,24
6939,2018,,,22
6940,2019,,,21
6941,2020,,,21
6942,2021,,,25
6943,2009,,,12
6944,2010,,,8
6945,2011,,,9
6946,2012,,,8
6947,2013,,,12
6948,2014,,,15
6949,2015,,,14
6950,2016,,,14
6951,2017,,,17
6952,2018,,,17
6953,2019,,,11
6954,2020,,,15
6955,2021,,,14
6956,2009,,,18
6957,2010,,,14
6958,2011,,,14
6959,2012,,,13
6960,2013,,,15
6961,2014,,,20
6962,2015,,,16
6963,2016,,,30
6964,2017,,,26
6965,2018,,,25
6966,2019,,,22
6967,2020,,,21
6968,2021,,,22
6969,2009,,,32
6970,2010,,,26
6971,2011,,,26
6972,2012,,,29
6973,2013,,,32
6974,2014,,,30
6975,2015,,,28
6976,2016,,,26
6977,2017,,,29
6978,2018,,,33
6979,2019,,,31
6980,2020,,,28
6981,2021,,,28
6982,2009,,,11
6983,2010,,,17
6984,2011,,,15
6985,2012,,,16
6986,2013,,,21
6987,2014,,,23
6988,2015,,,19
6989,2016,,,23
6990,2017,,,19
6991,2018,,,20
6992,2019,,,18
6993,2020,,,18
6994,2021,,,17
6995,2009,,,22
6996,2010,,,18
6997,2011,,,19
6998,2012,,,18
6999,2013,,,20
7000,2014,,,21
7001,2015,,,21
7002,2016,,,20
7003,2017,,,24
7004,2018,,,24
7005,2019,,,26
7006,2020,,,27
7007,2021,,,29
7008,2009,,,19
7009,2010,,,27
7010,2011,,,25
7011,2012,,,21
7012,2013,,,22
7013,2014,,,21
7014,2015,,,20
7015,2016,,,21
7016,2017,,,20
7017,2018,,,17
7018,2019,,,17
7019,2020,,,20
7020,2021,,,23
7021,2009,,,21
7022,2010,,,23
7023,2011,,,19
7024,2012,,,20
7025,2013,,,20
7026,2014,,,16
7027,2015,,,15
7028,2016,,,22
7029,2017,,,23
7030,2018,,,22
7031,2019,,,23
7032,2020,,,20
7033,2021,,,23
7034,2009,,,12
7035,2010,,,20
7036,2011,,,20
7037,2012,,,24
7038,2013,,,28
7039,2014,,,29
7040,2015,,,19
7041,2016,,,24
7042,2017,,,20
7043,2018,,,24
7044,2019,,,16
7045,2020,,,24
7046,2021,,,23
7047,2009,,,11
7048,2010,,,10
7049,2011,,,13
7050,2012,,,14
7051,2013,,,12
7052,2014,,,9
7053,2015,,,11
7054,2016,,,9
7055,2017,,,8
7056,2018,,,9
7057,2019,,,12
7058,2020,,,16
7059,2021,,,16
7060,2009,,,38
7061,2010,,,40
7062,2011,,,40
7063,2012,,,35
7064,2013,,,45
7065,2014,,,32
7066,2015,,,33
7067,2016,,,26
7068,2017,,,24
7069,2018,,,21
7070,2019,,,18
7071,2020,,,18
7072,2021,,,19
7073,2009,,,23
7074,2010,,,24
7075,2011,,,24
7076,2012,,,20
7077,2013,,,16
7078,2014,,,16
7079,2015,,,18
7080,2016,,,12
7081,2017,,,12
7082,2018,,,12
7083,2019,,,14
7084,2020,,,15
7085,2021,,,15
7086,2009,,,9
7087,2010,,,10
7088,2011,,,14
7089,2012,,,13
7090,2013,,,11
7091,2014,,,19
7092,2015,,,15
7093,2016,,,12
7094,2017,,,16
7095,2018,,,24
7096,2019,,,22
7097,2020,,,25
7098,2021,,,28
7099,2009,,,9
7100,2010,,,7
7101,2011,,,6
7102,2012,,,9
7103,2013,,,12
7104,2014,,,10
7105,2015,,,11
7106,2016,,,11
7107,2017,,,7
7108,2018,,,7
7109,2019,,,8
7110,2020,,,9
7111,2021,,,8
7112,2009,,,8
7113,2010,,,6
7114,2011,,,11
7115,2012,,,13
7116,2013,,,10
7117,2014,,,15
7118,2015,,,14
7119,2016,,,17
7120,2017,,,16
7121,2018,,,13
7122,2019,,,16
7123,2020,,,13
7124,2021,,,8
7125,2009,,,59
7126,2010,,,59
7127,2011,,,27
7128,2012,,,25
7129,2013,,,24
7130,2014,,,27
7131,2015,,,22
7132,2016,,,22
